8.489e+10,7.9408e+10,1.4514e+15,3.8441e+12,0.29536,30.693,2.4083e-12,61.091,61.091,1.2027e+11,1.125e+11,2.0458e+15,5.8195e+11,0.089121,6.583,1.1035e-13,13.077,13.077,1.2597e+11,1.1783e+11,2.1416e+15,5.9936e+10,0.010061,0.71013,1.2833e-15,1.4102,1.4102,1.2656e+11,1.1839e+11,2.1515e+15,5.8715e+09,0.00099476,0.069893,1.243e-17,0.13879,0.13879
7.8483e+10,7.3414e+10,1.3398e+15,4.428e+12,0.29047,32.687,2.7333e-12,65.083,65.083,1.186e+11,1.1094e+11,2.0118e+15,7.3306e+11,0.10887,8.1772,1.703e-13,16.245,16.245,1.2578e+11,1.1766e+11,2.1322e+15,7.6655e+10,0.012792,0.90688,2.093e-15,1.801,1.801,1.2654e+11,1.1837e+11,2.1449e+15,7.5213e+09,0.0012702,0.089518,2.0392e-17,0.17777,0.17777
7.1345e+10,6.6738e+10,1.2166e+15,5.0797e+12,0.27518,34.087,2.975e-12,67.9,67.9,1.1631e+11,1.088e+11,1.9677e+15,9.3918e+11,0.13382,10.275,2.6895e-13,20.415,20.415,1.2552e+11,1.1741e+11,2.1215e+15,1.003e+11,0.016621,1.1842,3.569e-15,2.3518,2.3518,1.2652e+11,1.1834e+11,2.1381e+15,9.864e+09,0.0016602,0.11738,3.506e-17,0.23309,0.23309
6.3536e+10,5.9433e+10,1.083e+15,5.7957e+12,0.24901,34.635,3.0741e-12,69.021,69.021,1.1309e+11,1.0579e+11,1.9082e+15,1.2295e+12,0.16522,13.078,4.359e-13,25.991,25.991,1.2513e+11,1.1705e+11,2.1088e+15,1.3538e+11,0.02223,1.5934,6.4623e-15,3.1646,3.1646,1.2648e+11,1.1831e+11,2.1312e+15,1.3359e+10,0.0022405,0.15891,6.4267e-17,0.31558,0.31558
5.5522e+10,5.1936e+10,9.4674e+14,6.5355e+12,0.2146,34.13,2.9878e-12,68.045,68.045,1.0858e+11,1.0156e+11,1.8276e+15,1.636e+12,0.2022,16.707,7.1176e-13,33.212,33.212,1.2454e+11,1.165e+11,2.0927e+15,1.8835e+11,0.030549,2.2063,1.2391e-14,4.3821,4.3821,1.2642e+11,1.1825e+11,2.1239e+15,1.868e+10,0.0031208,0.22211,1.2555e-16,0.44109,0.44109
4.8194e+10,4.5082e+10,8.2269e+14,7.2179e+12,0.17884,32.718,2.748e-12,65.258,65.258,1.0265e+11,9.602e+10,1.724e+15,2.1687e+12,0.23913,20.938,1.1187e-12,41.637,41.637,1.2368e+11,1.1569e+11,2.0722e+15,2.6557e+11,0.042358,3.0893,2.4297e-14,6.1362,6.1362,1.2633e+11,1.1817e+11,2.1161e+15,2.6536e+10,0.0044141,0.3153,2.5303e-16,0.62619,0.62619
4.2195e+10,3.947e+10,7.213e+14,7.7818e+12,0.14806,30.884,2.4502e-12,61.62,61.62,9.5521e+10,8.9352e+10,1.6012e+15,2.8085e+12,0.26775,25.232,1.626e-12,50.197,50.197,1.2248e+11,1.1457e+11,2.0463e+15,3.7244e+11,0.0581,4.2907,4.6878e-14,8.5232,8.5232,1.2621e+11,1.1805e+11,2.1077e+15,3.7609e+10,0.0062254,0.44643,5.0728e-16,0.88664,0.88664
3.752e+10,3.5097e+10,6.423e+14,8.2251e+12,0.12395,29.027,2.1655e-12,57.929,57.929,8.7368e+10,8.1725e+10,1.4622e+15,3.5397e+12,0.282,29.087,2.1627e-12,57.892,57.892,1.2084e+11,1.1304e+11,2.0131e+15,5.1872e+11,0.078549,5.8957,8.8529e-14,11.713,11.713,1.2603e+11,1.1789e+11,2.0985e+15,5.3151e+10,0.0087479,0.63005,1.0105e-15,1.2514,1.2514
3.3872e+10,3.1684e+10,5.8061e+14,8.5737e+12,0.10546,27.315,1.9184e-12,54.524,54.524,7.8143e+10,7.3096e+10,1.3065e+15,4.3677e+12,0.27823,32.102,2.637e-12,63.926,63.926,1.185e+11,1.1085e+11,1.9687e+15,7.2669e+11,0.10554,8.0995,1.6713e-13,16.093,16.093,1.2577e+11,1.1765e+11,2.088e+15,7.6057e+10,0.01243,0.89973,2.0607e-15,1.787,1.787
3.0966e+10,2.8966e+10,5.3141e+14,8.8532e+12,0.091132,25.785,1.7101e-12,51.479,51.479,6.7768e+10,6.3391e+10,1.1329e+15,5.3027e+12,0.25416,33.8,2.9266e-12,67.345,67.345,1.1495e+11,1.0753e+11,1.9047e+15,1.0416e+12,0.142,11.261,3.2322e-13,22.381,22.381,1.2536e+11,1.1726e+11,2.0749e+15,1.1268e+11,0.01824,1.3285,4.4935e-15,2.6388,2.6388
2.8594e+10,2.6748e+10,4.9123e+14,9.0825e+12,0.079815,24.427,1.5351e-12,48.775,48.775,5.6815e+10,5.3146e+10,9.5092e+14,6.2982e+12,0.21256,33.656,2.9054e-12,67.1,67.1,1.0942e+11,1.0235e+11,1.8086e+15,1.5318e+12,0.18883,15.765,6.3382e-13,31.34,31.34,1.2466e+11,1.166e+11,2.0572e+15,1.7488e+11,0.027912,2.0504,1.0705e-14,4.0729,4.0729
2.6618e+10,2.4898e+10,4.5769e+14,9.2746e+12,0.070696,23.219,1.3874e-12,46.368,46.368,4.7113e+10,4.407e+10,7.9038e+14,7.1917e+12,0.16738,31.868,2.6077e-12,63.569,63.569,1.0156e+11,9.4998e+10,1.6754e+15,2.2274e+12,0.23617,21.276,1.1555e-12,42.316,42.316,1.2351e+11,1.1553e+11,2.0323e+15,2.76e+11,0.04312,3.2062,2.6177e-14,6.3692,6.3692
2.4939e+10,2.3328e+10,4.2918e+14,9.4383e+12,0.063213,22.139,1.2615e-12,44.215,44.215,3.9911e+10,3.7333e+10,6.7135e+14,7.8652e+12,0.13177,29.525,2.24e-12,58.918,58.918,9.1921e+10,8.5985e+10,1.5141e+15,3.0794e+12,0.26722,26.624,1.8112e-12,52.98,52.98,1.218e+11,1.1393e+11,1.9984e+15,4.2625e+11,0.064586,4.8831,6.0735e-14,9.7016,9.7016
2.3491e+10,2.1974e+10,4.0456e+14,9.5801e+12,0.056976,21.167,1.1534e-12,42.277,42.277,3.4806e+10,3.2558e+10,5.8694e+14,8.3495e+12,0.10668,27.334,1.921e-12,54.562,54.562,8.0839e+10,7.5618e+10,1.3304e+15,4.0601e+12,0.27242,30.87,2.4381e-12,61.468,61.468,1.1925e+11,1.1155e+11,1.9511e+15,6.4977e+11,0.094125,7.2879,1.3533e-13,14.482,14.482
2.2226e+10,2.0791e+10,3.8304e+14,9.7043e+12,0.051707,20.287,1.0596e-12,40.523,40.523,3.1074e+10,2.9067e+10,5.2512e+14,8.7082e+12,0.088889,25.451,1.6662e-12,50.814,50.814,6.8217e+10,6.3811e+10,1.123e+15,5.1821e+12,0.24785,33.25,2.8323e-12,66.251,66.251,1.1513e+11,1.077e+11,1.8788e+15,1.01e+12,0.13605,10.937,3.0491e-13,21.737,21.737
2.111e+10,1.9746e+10,3.6402e+14,9.8143e+12,0.047202,19.486,9.7774e-13,38.925,38.925,2.8222e+10,2.6399e+10,4.7782e+14,8.9853e+12,0.075809,23.851,1.4637e-12,47.626,47.626,5.4962e+10,5.1412e+10,9.0676e+14,6.3734e+12,0.19844,32.947,2.7851e-12,65.696,65.696,1.082e+11,1.0121e+11,1.7617e+15,1.6158e+12,0.19187,16.444,6.898e-13,32.695,32.695
2.0115e+10,1.8816e+10,3.4705e+14,9.9125e+12,0.043313,18.754,9.057e-13,37.464,37.464,2.5959e+10,2.4283e+10,4.4022e+14,9.2073e+12,0.065839,22.481,1.3007e-12,44.896,44.896,4.4127e+10,4.1277e+10,7.3061e+14,7.3646e+12,0.14843,30.566,2.3999e-12,60.984,60.984,9.8131e+10,9.1793e+10,1.5951e+15,2.4948e+12,0.24341,23.027,1.3542e-12,45.81,45.81
1.9221e+10,1.7979e+10,3.318e+14,1.0001e+13,0.039924,18.08,8.419e-13,36.12,36.12,2.4109e+10,2.2552e+10,4.0943e+14,9.3904e+12,0.058006,21.293,1.1671e-12,42.529,42.529,3.6865e+10,3.4484e+10,6.1256e+14,8.0428e+12,0.11358,27.887,1.9992e-12,55.661,55.661,8.5945e+10,8.0394e+10,1.3956e+15,3.5591e+12,0.26628,28.77,2.1168e-12,57.274,57.274
1.8412e+10,1.7223e+10,3.1799e+14,1.0081e+13,0.036949,17.459,7.8508e-13,34.88,34.88,2.2559e+10,2.1102e+10,3.8361e+14,9.5449e+12,0.051696,20.253,1.056e-12,40.454,40.454,3.1999e+10,2.9933e+10,5.3338e+14,8.506e+12,0.090814,25.601,1.6857e-12,51.111,51.111,7.1846e+10,6.7205e+10,1.167e+15,4.7951e+12,0.25095,32.403,2.6891e-12,64.555,64.555
1.7677e+10,1.6535e+10,3.0542e+14,1.0154e+13,0.034319,16.883,7.3419e-13,33.731,33.731,2.1237e+10,1.9866e+10,3.6155e+14,9.6776e+12,0.046508,19.331,9.6221e-13,38.615,38.615,2.8529e+10,2.6687e+10,4.768e+14,8.8419e+12,0.07525,23.726,1.4484e-12,47.377,47.377,5.6493e+10,5.2845e+10,9.1988e+14,6.1558e+12,0.19985,32.709,2.7447e-12,65.219,65.219
1.7004e+10,1.5905e+10,2.9391e+14,1.0221e+13,0.031979,16.347,6.884e-13,32.662,32.662,2.0092e+10,1.8794e+10,3.424e+14,9.7932e+12,0.04217,18.507,8.8202e-13,36.971,36.971,2.5909e+10,2.4236e+10,4.3401e+14,9.0992e+12,0.064026,22.174,1.2655e-12,44.284,44.284,4.391e+10,4.1074e+10,7.1816e+14,7.2941e+12,0.1438,30.125,2.3313e-12,60.106,60.106
1.6385e+10,1.5327e+10,2.8333e+14,1.0283e+13,0.029887,15.847,6.4702e-13,31.665,31.665,1.9086e+10,1.7854e+10,3.2559e+14,9.8953e+12,0.038492,17.764,8.1274e-13,35.489,35.489,2.3844e+10,2.2304e+10,4.002e+14,9.3048e+12,0.055565,20.867,1.121e-12,41.679,41.679,3.5961e+10,3.3638e+10,5.9075e+14,8.0316e+12,0.10671,27.166,1.8974e-12,54.225,54.225
1.5814e+10,1.4793e+10,2.7356e+14,1.034e+13,0.028006,15.38,6.0947e-13,30.733,30.733,1.8195e+10,1.702e+10,3.1065e+14,9.9862e+12,0.035335,17.09,7.5232e-13,34.145,34.145,2.2161e+10,2.073e+10,3.7261e+14,9.4742e+12,0.048963,19.748,1.0041e-12,39.446,39.446,3.0896e+10,2.8901e+10,5.0945e+14,8.5129e+12,0.083823,24.738,1.5742e-12,49.392,49.392
1.5286e+10,1.4298e+10,2.645e+14,1.0393e+13,0.026308,14.942,5.7527e-13,29.858,29.858,1.7398e+10,1.6274e+10,2.9728e+14,1.0068e+13,0.032598,16.475,6.9918e-13,32.917,32.917,2.0755e+10,1.9415e+10,3.4953e+14,9.6171e+12,0.04367,18.774,9.0766e-13,37.504,37.504,2.7389e+10,2.562e+10,4.5304e+14,8.8531e+12,0.068735,22.806,1.3385e-12,45.544,45.544
1.4794e+10,1.3839e+10,2.5607e+14,1.0442e+13,0.024769,14.53,5.4402e-13,29.036,29.036,1.6679e+10,1.5601e+10,2.8521e+14,1.0142e+13,0.030203,15.91,6.5212e-13,31.79,31.79,1.9558e+10,1.8295e+10,3.2984e+14,9.74e+12,0.039331,17.917,8.2679e-13,35.795,35.795,2.4788e+10,2.3187e+10,4.1114e+14,9.1101e+12,0.058101,21.24,1.1613e-12,42.422,42.422
1.4336e+10,1.341e+10,2.4822e+14,1.0488e+13,0.023368,14.142,5.1538e-13,28.261,28.261,1.6026e+10,1.4991e+10,2.7424e+14,1.0209e+13,0.028092,15.389,6.1017e-13,30.75,30.75,1.8522e+10,1.7325e+10,3.1277e+14,9.8472e+12,0.03571,17.155,7.58e-13,34.273,34.273,2.2763e+10,2.1293e+10,3.7843e+14,9.3135e+12,0.05021,19.94,1.0237e-12,39.83,39.83
1.3907e+10,1.3009e+10,2.4086e+14,1.0531e+13,0.022089,13.776,4.8904e-13,27.529,27.529,1.543e+10,1.4434e+10,2.6422e+14,1.0271e+13,0.026218,14.907,5.7255e-13,29.787,29.787,1.7613e+10,1.6476e+10,2.9778e+14,9.942e+12,0.032644,16.47,6.9879e-13,32.907,32.907,2.1127e+10,1.9762e+10,3.5196e+14,9.4802e+12,0.044122,18.838,9.1383e-13,37.632,37.632
1.3506e+10,1.2633e+10,2.3397e+14,1.0572e+13,0.020917,13.429,4.6476e-13,26.837,26.837,1.4884e+10,1.3922e+10,2.5501e+14,1.0328e+13,0.024544,14.458,5.3866e-13,28.892,28.892,1.6808e+10,1.5722e+10,2.8448e+14,1.0027e+13,0.030015,15.851,6.4729e-13,31.672,31.672,1.9769e+10,1.8492e+10,3.2995e+14,9.6203e+12,0.039279,17.888,8.2409e-13,35.736,35.736
1.3128e+10,1.228e+10,2.2748e+14,1.061e+13,0.01984,13.101,4.4232e-13,26.181,26.181,1.438e+10,1.3451e+10,2.4652e+14,1.0381e+13,0.023041,14.04,5.0797e-13,28.057,28.057,1.6088e+10,1.5049e+10,2.7257e+14,1.0103e+13,0.027736,15.287,6.021e-13,30.546,30.546,1.8618e+10,1.7415e+10,3.1126e+14,9.7405e+12,0.035335,17.057,7.4939e-13,34.078,34.078
1.2773e+10,1.1948e+10,2.2138e+14,1.0645e+13,0.018849,12.789,4.2154e-13,25.559,25.559,1.3913e+10,1.3015e+10,2.3865e+14,1.043e+13,0.021684,13.649,4.8007e-13,27.275,27.275,1.5439e+10,1.4441e+10,2.6182e+14,1.0172e+13,0.025742,14.77,5.6213e-13,29.515,29.515,1.7625e+10,1.6487e+10,2.9513e+14,9.8453e+12,0.032061,16.321,6.8624e-13,32.611,32.611
1.2437e+10,1.1634e+10,2.1561e+14,1.0679e+13,0.017932,12.492,4.0224e-13,24.967,24.967,1.348e+10,1.261e+10,2.3134e+14,1.0475e+13,0.020455,13.281,4.546e-13,26.542,26.542,1.4849e+10,1.389e+10,2.5205e+14,1.0235e+13,0.023985,14.295,5.2655e-13,28.565,28.565,1.6758e+10,1.5676e+10,2.81e+14,9.9378e+12,0.029298,15.664,6.3214e-13,31.299,31.299
1.212e+10,1.1337e+10,2.1015e+14,1.0711e+13,0.017084,12.21,3.8429e-13,24.403,24.403,1.3077e+10,1.2232e+10,2.2452e+14,1.0518e+13,0.019336,12.936,4.3128e-13,25.852,25.852,1.4312e+10,1.3387e+10,2.4312e+14,1.0293e+13,0.022424,13.855,4.9467e-13,27.687,27.687,1.5992e+10,1.4959e+10,2.685e+14,1.002e+13,0.026937,15.072,5.8528e-13,30.116,30.116
1.1819e+10,1.1056e+10,2.0498e+14,1.0742e+13,0.016297,11.941,3.6756e-13,23.866,23.866,1.2699e+10,1.1879e+10,2.1814e+14,1.0557e+13,0.018314,12.61,4.0985e-13,25.202,25.202,1.3818e+10,1.2926e+10,2.3492e+14,1.0346e+13,0.021029,13.446,4.6596e-13,26.872,26.872,1.5308e+10,1.4319e+10,2.5732e+14,1.0095e+13,0.024895,14.534,5.4429e-13,29.043,29.043
1.1534e+10,1.0789e+10,2.0008e+14,1.077e+13,0.015565,11.685,3.5193e-13,23.354,23.354,1.2345e+10,1.1548e+10,2.1215e+14,1.0595e+13,0.017377,12.302,3.901e-13,24.587,24.587,1.3363e+10,1.25e+10,2.2735e+14,1.0395e+13,0.019776,13.066,4.3997e-13,26.112,26.112,1.4692e+10,1.3743e+10,2.4725e+14,1.0162e+13,0.023113,14.042,5.0814e-13,28.062,28.062
1.1263e+10,1.0536e+10,1.9542e+14,1.0798e+13,0.014884,11.439,3.3732e-13,22.863,22.863,1.2013e+10,1.1237e+10,2.0653e+14,1.063e+13,0.016515,12.011,3.7185e-13,24.005,24.005,1.2942e+10,1.2106e+10,2.2033e+14,1.0441e+13,0.018644,12.71,4.1634e-13,25.401,25.401,1.4134e+10,1.3221e+10,2.3811e+14,1.0223e+13,0.021544,13.591,4.7602e-13,27.16,27.16
1.1006e+10,1.0295e+10,1.9098e+14,1.0824e+13,0.014247,11.204,3.2362e-13,22.394,22.394,1.17e+10,1.0944e+10,2.0122e+14,1.0663e+13,0.015721,11.734,3.5494e-13,23.453,23.453,1.255e+10,1.174e+10,2.1381e+14,1.0484e+13,0.017617,12.376,3.9478e-13,24.734,24.734,1.3626e+10,1.2746e+10,2.2977e+14,1.028e+13,0.020152,13.174,4.473e-13,26.328,26.328
1.076e+10,1.0065e+10,1.8675e+14,1.0849e+13,0.013652,10.979,3.1077e-13,21.945,21.945,1.1404e+10,1.0668e+10,1.9621e+14,1.0695e+13,0.014987,11.472,3.3923e-13,22.928,22.928,1.2185e+10,1.1398e+10,2.0772e+14,1.0524e+13,0.016681,12.062,3.7502e-13,24.107,24.107,1.3159e+10,1.231e+10,2.2211e+14,1.0332e+13,0.01891,12.788,4.2148e-13,25.557,25.557
1.0526e+10,9.8457e+09,1.8271e+14,1.0873e+13,0.013095,10.764,2.9869e-13,21.515,21.515,1.1125e+10,1.0406e+10,1.9147e+14,1.0725e+13,0.014306,11.222,3.2462e-13,22.429,22.429,1.1844e+10,1.1079e+10,2.0202e+14,1.0562e+13,0.015826,11.766,3.5686e-13,23.516,23.516,1.273e+10,1.1908e+10,2.1505e+14,1.038e+13,0.017795,12.428,3.9813e-13,24.839,24.839
1.0302e+10,9.6363e+09,1.7885e+14,1.0895e+13,0.012572,10.557,2.8732e-13,21.101,21.101,1.086e+10,1.0158e+10,1.8697e+14,1.0753e+13,0.013674,10.983,3.1099e-13,21.953,21.953,1.1524e+10,1.078e+10,1.9667e+14,1.0597e+13,0.015041,11.487,3.4012e-13,22.958,22.958,1.2333e+10,1.1536e+10,2.0851e+14,1.0425e+13,0.016788,12.093,3.7692e-13,24.168,24.168
1.0087e+10,9.436e+09,1.7516e+14,1.0917e+13,0.012081,10.358,2.7661e-13,20.704,20.704,1.0608e+10,9.9232e+09,1.827e+14,1.078e+13,0.013085,10.756,2.9825e-13,21.499,21.499,1.1223e+10,1.0498e+10,1.9164e+14,1.0631e+13,0.014319,11.222,3.2464e-13,22.43,22.43,1.1964e+10,1.1191e+10,2.0244e+14,1.0467e+13,0.015875,11.778,3.5758e-13,23.54,23.54
9.8825e+09,9.2442e+09,1.7162e+14,1.0938e+13,0.011619,10.167,2.665e-13,20.322,20.322,1.0369e+10,9.6996e+09,1.7864e+14,1.0805e+13,0.012536,10.539,2.8633e-13,21.065,21.065,1.094e+10,1.0233e+10,1.8689e+14,1.0662e+13,0.013652,10.971,3.1029e-13,21.928,21.928,1.162e+10,1.087e+10,1.9677e+14,1.0506e+13,0.015043,11.483,3.3988e-13,22.95,22.95
