9.4472e+09,8.8371e+09,1.6429e+14,3.9319e+12,3.9285e-07,17.687,6.5678e-23,35.374,35.374,1.0577e+10,9.8934e+09,1.8266e+14,3.8107e+12,4.7392e-07,19.191,7.7322e-23,38.382,38.382,1.2213e+10,1.1424e+10,2.0931e+14,3.6461e+12,6.0003e-07,21.204,9.4392e-23,42.407,42.407,1.4865e+10,1.3905e+10,2.5253e+14,3.3968e+12,8.2083e-07,24.042,1.2136e-22,48.084,48.084,2.0044e+10,1.8749e+10,3.3701e+14,2.9414e+12,1.2791e-06,28.073,1.6545e-22,56.145,56.145,3.2126e+10,3.0051e+10,5.3423e+14,1.939e+12,2.1423e-06,29.661,1.8471e-22,59.323,59.323,4.7586e+10,4.4513e+10,7.8666e+14,6.9367e+11,1.6716e-06,15.718,5.1866e-23,31.435,31.435,5.4326e+10,5.0818e+10,8.9671e+14,1.5549e+11,4.8762e-07,4.0222,3.3965e-24,8.0444,8.0444,5.5901e+10,5.229e+10,9.2243e+14,2.9997e+10,9.9573e-08,0.79844,1.3384e-25,1.5969,1.5969
8.5827e+09,8.0284e+09,1.4932e+14,4.0063e+12,3.3053e-07,16.373,5.628e-23,32.746,32.746,9.4101e+09,8.8024e+09,1.6269e+14,3.9121e+12,3.8556e-07,17.529,6.4511e-23,35.058,35.058,1.0525e+10,9.8453e+09,1.8072e+14,3.7929e+12,4.6443e-07,19.009,7.5859e-23,38.017,38.017,1.2135e+10,1.1352e+10,2.0679e+14,3.6316e+12,5.8667e-07,20.985,9.2452e-23,41.969,41.969,1.473e+10,1.3779e+10,2.4882e+14,3.3884e+12,7.9948e-07,23.766,1.1858e-22,47.532,47.532,1.9753e+10,1.8477e+10,3.3025e+14,2.9483e+12,1.2381e-06,27.73,1.6144e-22,55.461,55.461,3.1489e+10,2.9455e+10,5.2064e+14,1.9789e+12,2.0885e-06,29.67,1.8482e-22,59.341,59.341,4.7129e+10,4.4085e+10,7.7446e+14,7.2586e+11,1.7055e-06,16.289,5.5704e-23,32.578,32.578,5.42e+10,5.07e+10,8.8924e+14,1.6452e+11,5.1044e-07,4.2458,3.7847e-24,8.4916,8.4916
7.8704e+09,7.3621e+09,1.3699e+14,4.0678e+12,2.8233e-07,15.244,4.879e-23,30.489,30.489,8.497e+09,7.9482e+09,1.4704e+14,3.992e+12,3.2107e-07,16.151,5.4767e-23,32.302,32.302,9.2981e+09,8.6976e+09,1.599e+14,3.9006e+12,3.7333e-07,17.27,6.2614e-23,34.539,34.539,1.037e+10,9.7006e+09,1.7713e+14,3.7858e+12,4.4768e-07,18.694,7.337e-23,37.388,37.388,1.1904e+10,1.1135e+10,2.018e+14,3.6319e+12,5.6163e-07,20.586,8.8971e-23,41.172,41.172,1.4335e+10,1.3409e+10,2.4094e+14,3.4036e+12,7.5675e-07,23.232,1.1331e-22,46.464,46.464,1.8914e+10,1.7692e+10,3.1472e+14,3.0016e+12,1.1502e-06,27.033,1.5343e-22,54.066,54.066,2.958e+10,2.767e+10,4.8669e+14,2.1208e+12,1.9655e-06,29.871,1.8733e-22,59.742,59.742,4.5607e+10,4.2662e+10,7.452e+14,8.4173e+11,1.8416e-06,18.279,7.0151e-23,36.559,36.559
7.2722e+09,6.8026e+09,1.2662e+14,4.1195e+12,2.4419e-07,14.265,4.2721e-23,28.53,28.53,7.7593e+09,7.2582e+09,1.3437e+14,4.0567e+12,2.7229e-07,14.988,4.7164e-23,29.976,29.976,8.3581e+09,7.8183e+09,1.4392e+14,3.9838e+12,3.0849e-07,15.855,5.2775e-23,31.709,31.709,9.1179e+09,8.529e+09,1.5604e+14,3.8967e+12,3.5689e-07,16.917,6.0087e-23,33.835,33.835,1.0124e+10,9.4702e+09,1.7211e+14,3.7882e+12,4.2492e-07,18.261,7.0013e-23,36.523,36.523,1.1541e+10,1.0795e+10,1.9475e+14,3.645e+12,5.2737e-07,20.03,8.4228e-23,40.059,40.059,1.3731e+10,1.2844e+10,2.2978e+14,3.4378e+12,6.9824e-07,22.476,1.0606e-22,44.952,44.952,1.7683e+10,1.6541e+10,2.9308e+14,3.0882e+12,1.0303e-06,26.003,1.4196e-22,52.006,52.006,2.6645e+10,2.4924e+10,4.3665e+14,2.3447e+12,1.7561e-06,29.747,1.8578e-22,59.494,59.494
6.7621e+09,6.3253e+09,1.1777e+14,4.1637e+12,2.1346e-07,13.406,3.7733e-23,26.813,26.813,7.1488e+09,6.6871e+09,1.2388e+14,4.1105e+12,2.3435e-07,13.992,4.1103e-23,27.984,27.984,7.6101e+09,7.1186e+09,1.3118e+14,4.0504e+12,2.6031e-07,14.677,4.5227e-23,29.354,29.354,8.173e+09,7.6451e+09,1.401e+14,3.9812e+12,2.9345e-07,15.493,5.0396e-23,30.986,30.986,8.88e+09,8.3065e+09,1.513e+14,3.8992e+12,3.3725e-07,16.487,5.7066e-23,32.973,32.973,9.8035e+09,9.1704e+09,1.6596e+14,3.7984e+12,3.9783e-07,17.731,6.6006e-23,35.462,35.462,1.1078e+10,1.0363e+10,1.862e+14,3.6679e+12,4.8706e-07,19.348,7.8594e-23,38.696,38.696,1.2988e+10,1.2149e+10,2.1655e+14,3.4849e+12,6.3096e-07,21.551,9.7512e-23,43.103,43.103,1.6256e+10,1.5206e+10,2.6855e+14,3.1921e+12,8.9707e-07,24.708,1.2817e-22,49.416,49.416
6.3213e+09,5.913e+09,1.1012e+14,4.2019e+12,1.883e-07,12.647,3.3582e-23,25.295,25.295,6.6338e+09,6.2054e+09,1.1503e+14,4.156e+12,2.0415e-07,13.128,3.6182e-23,26.256,26.256,6.9978e+09,6.5459e+09,1.2074e+14,4.1053e+12,2.233e-07,13.679,3.9285e-23,27.358,27.358,7.429e+09,6.9492e+09,1.2752e+14,4.0483e+12,2.4689e-07,14.32,4.3055e-23,28.641,28.641,7.9502e+09,7.4367e+09,1.3572e+14,3.9832e+12,2.7668e-07,15.079,4.7735e-23,30.157,30.157,8.5974e+09,8.0421e+09,1.4591e+14,3.9069e+12,3.1551e-07,15.994,5.3705e-23,31.988,31.988,9.4293e+09,8.8203e+09,1.5903e+14,3.8146e+12,3.6823e-07,17.127,6.1586e-23,34.254,34.254,1.0552e+10,9.8702e+09,1.7673e+14,3.6977e+12,4.439e-07,18.578,7.2464e-23,37.157,37.157,1.2176e+10,1.1389e+10,2.0238e+14,3.5392e+12,5.614e-07,20.519,8.839e-23,41.037,41.037
5.9363e+09,5.5529e+09,1.0344e+14,4.2353e+12,1.6742e-07,11.971,3.0089e-23,23.943,23.943,6.1926e+09,5.7927e+09,1.0743e+14,4.1951e+12,1.7967e-07,12.37,3.2125e-23,24.74,24.74,6.4856e+09,6.0667e+09,1.12e+14,4.1514e+12,1.9412e-07,12.82,3.4506e-23,25.64,25.64,6.8245e+09,6.3837e+09,1.1728e+14,4.1033e+12,2.1142e-07,13.334,3.7327e-23,26.668,26.668,7.2227e+09,6.7562e+09,1.235e+14,4.0497e+12,2.3254e-07,13.928,4.0725e-23,27.855,27.855,7.6993e+09,7.202e+09,1.3095e+14,3.989e+12,2.589e-07,14.624,4.49e-23,29.248,29.248,8.2834e+09,7.7484e+09,1.4008e+14,3.9187e+12,2.9273e-07,15.456,5.0156e-23,30.913,30.913,9.0216e+09,8.4389e+09,1.5164e+14,3.8351e+12,3.3775e-07,16.474,5.698e-23,32.948,32.948,9.9937e+09,9.3482e+09,1.6688e+14,3.7315e+12,4.0061e-07,17.756,6.6194e-23,35.513,35.513
5.5968e+09,5.2354e+09,9.7548e+13,4.2648e+12,1.4989e-07,11.366,2.712e-23,22.731,22.731,5.8098e+09,5.4346e+09,1.0084e+14,4.2291e+12,1.595e-07,11.699,2.8737e-23,23.399,23.399,6.0494e+09,5.6587e+09,1.0454e+14,4.1908e+12,1.7061e-07,12.071,3.0593e-23,24.143,24.143,6.3215e+09,5.9132e+09,1.0875e+14,4.1493e+12,1.8363e-07,12.49,3.275e-23,24.979,24.979,6.6341e+09,6.2056e+09,1.1359e+14,4.104e+12,1.9909e-07,12.964,3.5285e-23,25.928,25.928,6.9982e+09,6.5462e+09,1.1924e+14,4.0539e+12,2.1777e-07,13.509,3.8311e-23,27.017,27.017,7.4293e+09,6.9495e+09,1.2593e+14,3.9977e+12,2.4077e-07,14.142,4.1988e-23,28.284,28.284,7.9507e+09,7.4372e+09,1.3403e+14,3.9334e+12,2.6983e-07,14.891,4.6553e-23,29.782,29.782,8.5979e+09,8.0426e+09,1.441e+14,3.858e+12,3.077e-07,15.795,5.2376e-23,31.589,31.589
5.2952e+09,4.9532e+09,9.2309e+13,4.291e+12,1.3502e-07,10.819,2.4575e-23,21.638,21.638,5.4741e+09,5.1205e+09,9.5049e+13,4.259e+12,1.4265e-07,11.101,2.5873e-23,22.202,22.202,5.6727e+09,5.3063e+09,9.8095e+13,4.225e+12,1.5135e-07,11.412,2.7343e-23,22.824,22.824,5.8949e+09,5.5142e+09,1.0151e+14,4.1886e+12,1.6135e-07,11.757,2.9021e-23,23.514,23.514,6.1457e+09,5.7488e+09,1.0536e+14,4.1495e+12,1.7296e-07,12.143,3.0956e-23,24.285,24.285,6.4317e+09,6.0163e+09,1.0976e+14,4.1069e+12,1.8664e-07,12.578,3.3212e-23,25.155,25.155,6.7618e+09,6.3251e+09,1.1484e+14,4.0603e+12,2.0297e-07,13.073,3.588e-23,26.146,26.146,7.1485e+09,6.6869e+09,1.208e+14,4.0084e+12,2.2284e-07,13.644,3.9083e-23,27.288,27.288,7.6098e+09,7.1183e+09,1.2792e+14,3.9498e+12,2.4752e-07,14.312,4.3005e-23,28.624,28.624
5.0252e+09,4.7006e+09,8.7617e+13,4.3145e+12,1.2229e-07,10.324,2.2376e-23,20.647,20.647,5.1769e+09,4.8426e+09,8.9923e+13,4.2855e+12,1.2843e-07,10.564,2.3429e-23,21.128,21.128,5.3435e+09,4.9984e+09,9.2457e+13,4.2549e+12,1.3533e-07,10.826,2.4607e-23,21.652,21.652,5.5276e+09,5.1706e+09,9.526e+13,4.2226e+12,1.4314e-07,11.114,2.5933e-23,22.228,22.228,5.7325e+09,5.3622e+09,9.8381e+13,4.1882e+12,1.5205e-07,11.432,2.7438e-23,22.864,22.864,5.9621e+09,5.5771e+09,1.0189e+14,4.1513e+12,1.6234e-07,11.785,2.916e-23,23.57,23.57,6.222e+09,5.8202e+09,1.0585e+14,4.1115e+12,1.7433e-07,12.181,3.1152e-23,24.362,24.362,6.5194e+09,6.0983e+09,1.104e+14,4.0682e+12,1.885e-07,12.629,3.3484e-23,25.258,25.258,6.8639e+09,6.4206e+09,1.1567e+14,4.0205e+12,2.055e-07,13.14,3.6252e-23,26.281,26.281
4.782e+09,4.4732e+09,8.3391e+13,4.3357e+12,1.113e-07,9.8723,2.0462e-23,19.745,19.745,4.9118e+09,4.5946e+09,8.5346e+13,4.3092e+12,1.1629e-07,10.078,2.1325e-23,20.157,20.157,5.053e+09,4.7267e+09,8.7476e+13,4.2815e+12,1.2183e-07,10.301,2.2279e-23,20.603,20.603,5.2074e+09,4.8711e+09,8.9807e+13,4.2524e+12,1.2802e-07,10.544,2.3341e-23,21.088,21.088,5.3772e+09,5.0299e+09,9.2373e+13,4.2217e+12,1.3499e-07,10.809,2.453e-23,21.618,21.618,5.565e+09,5.2055e+09,9.5214e+13,4.1892e+12,1.4289e-07,11.1,2.587e-23,22.201,22.201,5.7742e+09,5.4012e+09,9.8382e+13,4.1546e+12,1.5193e-07,11.423,2.7393e-23,22.845,22.845,6.0091e+09,5.621e+09,1.0194e+14,4.1174e+12,1.6237e-07,11.781,2.914e-23,23.562,23.562,6.2755e+09,5.8702e+09,1.0599e+14,4.0773e+12,1.7458e-07,12.184,3.1164e-23,24.367,24.367
4.5618e+09,4.2672e+09,7.9563e+13,4.3548e+12,1.0175e-07,9.4593,1.8786e-23,18.919,18.919,4.6737e+09,4.3718e+09,8.1234e+13,4.3305e+12,1.0584e-07,9.6371,1.9498e-23,19.274,19.274,4.7944e+09,4.4848e+09,8.3039e+13,4.3051e+12,1.1034e-07,9.8282,2.028e-23,19.656,19.656,4.9253e+09,4.6072e+09,8.4998e+13,4.2787e+12,1.1531e-07,10.034,2.114e-23,20.069,20.069,5.0678e+09,4.7405e+09,8.7133e+13,4.251e+12,1.2084e-07,10.258,2.2092e-23,20.516,20.516,5.2236e+09,4.8862e+09,8.947e+13,4.222e+12,1.2702e-07,10.501,2.3152e-23,21.002,21.002,5.395e+09,5.0466e+09,9.2044e+13,4.1913e+12,1.3399e-07,10.767,2.4339e-23,21.534,21.534,5.5847e+09,5.224e+09,9.4897e+13,4.1588e+12,1.4189e-07,11.059,2.5678e-23,22.118,22.118,5.7963e+09,5.4219e+09,9.8081e+13,4.1242e+12,1.5093e-07,11.383,2.7201e-23,22.765,22.765
4.3614e+09,4.0797e+09,7.6077e+13,4.3723e+12,9.3391e-08,9.08,1.7309e-23,18.16,18.16,4.4585e+09,4.1705e+09,7.7515e+13,4.3497e+12,9.6773e-08,9.2342,1.7902e-23,18.468,18.468,4.5626e+09,4.2679e+09,7.9057e+13,4.3264e+12,1.0046e-07,9.3991,1.8547e-23,18.798,18.798,4.6745e+09,4.3726e+09,8.0718e+13,4.3022e+12,1.045e-07,9.5758,1.9251e-23,19.152,19.152,4.7953e+09,4.4856e+09,8.2513e+13,4.277e+12,1.0894e-07,9.7658,2.0023e-23,19.532,19.532,4.9263e+09,4.6081e+09,8.4461e+13,4.2507e+12,1.1386e-07,9.9709,2.0873e-23,19.942,19.942,5.0688e+09,4.7415e+09,8.6583e+13,4.2232e+12,1.1932e-07,10.193,2.1813e-23,20.386,20.386,5.2248e+09,4.8873e+09,8.8907e+13,4.1943e+12,1.2542e-07,10.435,2.286e-23,20.869,20.869,5.3963e+09,5.0478e+09,9.1466e+13,4.1639e+12,1.323e-07,10.699,2.4032e-23,21.398,21.398
4.1781e+09,3.9083e+09,7.289e+13,4.3883e+12,8.6033e-08,8.7303,1.6002e-23,17.461,17.461,4.2629e+09,3.9876e+09,7.4134e+13,4.3673e+12,8.885e-08,8.8648,1.6499e-23,17.73,17.73,4.3533e+09,4.0721e+09,7.5461e+13,4.3456e+12,9.1899e-08,9.0079,1.7035e-23,18.016,18.016,4.4498e+09,4.1624e+09,7.6881e+13,4.3233e+12,9.5212e-08,9.1603,1.7617e-23,18.321,18.321,4.5533e+09,4.2592e+09,7.8404e+13,4.3002e+12,9.8824e-08,9.3231,1.8249e-23,18.646,18.646,4.6645e+09,4.3632e+09,8.0043e+13,4.2762e+12,1.0278e-07,9.4976,1.8938e-23,18.995,18.995,4.7845e+09,4.4755e+09,8.1814e+13,4.2512e+12,1.0713e-07,9.6851,1.9693e-23,19.37,19.37,4.9145e+09,4.5971e+09,8.3735e+13,4.2252e+12,1.1193e-07,9.8875,2.0525e-23,19.775,19.775,5.056e+09,4.7295e+09,8.5827e+13,4.198e+12,1.1727e-07,10.107,2.1445e-23,20.213,20.213
4.0099e+09,3.751e+09,6.9964e+13,4.403e+12,7.952e-08,8.4069,1.4838e-23,16.814,16.814,4.0844e+09,3.8206e+09,7.1046e+13,4.3833e+12,8.1883e-08,8.5248,1.5257e-23,17.05,17.05,4.1633e+09,3.8944e+09,7.2195e+13,4.3631e+12,8.4424e-08,8.6495,1.5707e-23,17.299,17.299,4.2472e+09,3.9729e+09,7.3417e+13,4.3424e+12,8.7165e-08,8.7817,1.6191e-23,17.563,17.563,4.3365e+09,4.0564e+09,7.472e+13,4.321e+12,9.0131e-08,8.9222,1.6713e-23,17.844,17.844,4.4319e+09,4.1456e+09,7.6113e+13,4.2989e+12,9.3351e-08,9.0719,1.7278e-23,18.144,18.144,4.534e+09,4.2412e+09,7.7606e+13,4.2761e+12,9.6859e-08,9.2316,1.7892e-23,18.463,18.463,4.6438e+09,4.3438e+09,7.9213e+13,4.2524e+12,1.007e-07,9.4028,1.8562e-23,18.806,18.806,4.7621e+09,4.4545e+09,8.0947e+13,4.2278e+12,1.0491e-07,9.5866,1.9295e-23,19.173,19.173
3.855e+09,3.606e+09,6.7268e+13,4.4165e+12,7.3727e-08,8.1068,1.3798e-23,16.214,16.214,3.9207e+09,3.6675e+09,6.8214e+13,4.398e+12,7.5721e-08,8.2106,1.4153e-23,16.421,16.421,3.9901e+09,3.7324e+09,6.9214e+13,4.3791e+12,7.7853e-08,8.3199,1.4533e-23,16.64,16.64,4.0634e+09,3.8009e+09,7.0272e+13,4.3597e+12,8.0139e-08,8.4352,1.4938e-23,16.87,16.87,4.141e+09,3.8736e+09,7.1394e+13,4.3398e+12,8.2596e-08,8.5572,1.5374e-23,17.114,17.114,4.2234e+09,3.9507e+09,7.2587e+13,4.3194e+12,8.5244e-08,8.6864,1.5841e-23,17.373,17.373,4.3112e+09,4.0327e+09,7.3858e+13,4.2983e+12,8.8107e-08,8.8236,1.6346e-23,17.647,17.647,4.4048e+09,4.1203e+09,7.5216e+13,4.2766e+12,9.1212e-08,8.9696,1.6891e-23,17.939,17.939,4.505e+09,4.214e+09,7.6671e+13,4.2541e+12,9.4591e-08,9.1255,1.7483e-23,18.251,18.251
