0.17242,0.0029392,0.00028996,0.17212,0.0027871,0.00059398,0.1718,0.0026269,0.00091447,0.17146,0.0024568,0.0012547,0.17109,0.0022746,0.0016191,0.1707,0.002077,0.0020143,0.17026,0.001859,0.0024503,0.16977,0.0016116,0.002945,0.16918,0.0013167,0.0035349,0.16838,0.00091671,0.0043348
0.17243,0.0030684,0.00027826,0.17214,0.0029231,0.0005688,0.17184,0.0027707,0.00087353,0.17152,0.00261,0.0011949,0.17118,0.0024393,0.0015363,0.17081,0.0022563,0.0019023,0.17041,0.0020577,0.0022996,0.16997,0.0018381,0.0027388,0.16947,0.0015883,0.0032383,0.16887,0.0012888,0.0038375
0.17244,0.0031971,0.0002675,0.17217,0.003058,0.0005458,0.17188,0.0029127,0.00083642,0.17157,0.0027602,0.0011413,0.17125,0.0025994,0.0014629,0.17091,0.0024285,0.0018047,0.17054,0.0022453,0.0021712,0.17014,0.0020462,0.0025693,0.1697,0.001826,0.0030098,0.1692,0.0015751,0.0035115
0.17245,0.0033254,0.00025757,0.17219,0.0031919,0.00052469,0.17191,0.0030529,0.00080259,0.17162,0.0029078,0.0010928,0.17131,0.0027556,0.0013972,0.17099,0.002595,0.0017184,0.17065,0.0024244,0.0020597,0.17029,0.0022414,0.0024257,0.16989,0.0020426,0.0028233,0.16945,0.0018227,0.0032631
0.17246,0.0034534,0.00024838,0.17221,0.003325,0.00050524,0.17194,0.0031918,0.00077159,0.17166,0.0030533,0.0010487,0.17137,0.0029086,0.0013379,0.17107,0.0027569,0.0016414,0.17075,0.0025969,0.0019614,0.17041,0.0024269,0.0023014,0.17005,0.0022447,0.0026659,0.16965,0.0020468,0.0030615
0.17247,0.003581,0.00023983,0.17222,0.0034573,0.00048725,0.17197,0.0033294,0.00074306,0.1717,0.0031968,0.0010083,0.17143,0.0030589,0.0012841,0.17114,0.002915,0.001572,0.17084,0.0027641,0.0018738,0.17052,0.0026049,0.0021921,0.17018,0.002436,0.0025299,0.16982,0.0022551,0.0028918
0.17248,0.0037084,0.00023188,0.17224,0.0035891,0.00047055,0.17199,0.003466,0.0007167,0.17174,0.0033388,0.00097114,0.17148,0.0032069,0.0012348,0.1712,0.0030698,0.001509,0.17092,0.0029268,0.001795,0.17062,0.002777,0.0020947,0.1703,0.0026191,0.0024105,0.16997,0.0024516,0.0027454
0.17249,0.0038355,0.00022444,0.17226,0.0037202,0.000455,0.17202,0.0036016,0.00069225,0.17177,0.0034793,0.00093686,0.17152,0.0033529,0.0011896,0.17126,0.003222,0.0014515,0.17099,0.0030859,0.0017235,0.1707,0.0029441,0.0020072,0.17041,0.0027955,0.0023043,0.17009,0.0026392,0.002617
0.17249,0.0039623,0.00021748,0.17227,0.0038508,0.00044049,0.17204,0.0037363,0.00066951,0.17181,0.0036185,0.0009051,0.17156,0.0034971,0.0011479,0.17131,0.0033717,0.0013987,0.17105,0.0032419,0.0016583,0.17078,0.0031071,0.001928,0.1705,0.0029666,0.0022089,0.17021,0.0028196,0.0025029
0.1725,0.0040889,0.00021095,0.17228,0.003981,0.00042691,0.17206,0.0038703,0.00064829,0.17184,0.0037566,0.00087556,0.1716,0.0036398,0.0011092,0.17136,0.0035194,0.00135,0.17111,0.0033952,0.0015985,0.17086,0.0032666,0.0018557,0.17059,0.0031332,0.0021225,0.17031,0.0029942,0.0024004
