1.0772e+10,1.0076e+10,1.8715e+14,4.4075e+12,4.0173e-07,17.861,6.698e-23,35.723,35.723,1.2311e+10,1.1516e+10,2.1221e+14,4.2444e+12,5.0135e-07,19.659,8.1141e-23,39.318,39.318,1.473e+10,1.3778e+10,2.5161e+14,4.0067e+12,6.7138e-07,22.204,1.0351e-22,44.408,44.408,1.9255e+10,1.8012e+10,3.254e+14,3.5946e+12,1.0183e-06,26.041,1.4237e-22,52.081,52.081,3.0383e+10,2.842e+10,5.0699e+14,2.653e+12,1.8476e-06,30.325,1.9307e-22,60.65,60.65,4.9911e+10,4.6687e+10,8.2582e+14,1.0705e+12,1.995e-06,20.102,8.4841e-23,40.205,40.205,6.0354e+10,5.6456e+10,9.9634e+14,2.3578e+11,6.4103e-07,5.3537,6.0176e-24,10.707,10.707,6.2787e+10,5.8731e+10,1.0361e+15,4.1859e+10,1.2311e-07,0.98879,2.0527e-25,1.9776,1.9776
9.7627e+09,9.1321e+09,1.6972e+14,4.4946e+12,3.367e-07,16.508,5.7216e-23,33.017,33.017,1.0875e+10,1.0172e+10,1.8769e+14,4.3695e+12,4.0323e-07,17.877,6.7098e-23,35.754,35.754,1.2464e+10,1.1659e+10,2.134e+14,4.2032e+12,5.0547e-07,19.71,8.1562e-23,39.42,39.42,1.4988e+10,1.402e+10,2.5426e+14,3.9581e+12,6.8196e-07,22.319,1.0458e-22,44.637,44.637,1.98e+10,1.8521e+10,3.3226e+14,3.5253e+12,1.0486e-06,26.261,1.4479e-22,52.522,52.522,3.1811e+10,2.9756e+10,5.2708e+14,2.5201e+12,1.9104e-06,30.16,1.9097e-22,60.32,60.32,5.1241e+10,4.7932e+10,8.424e+14,9.5811e+11,1.8699e-06,18.471,7.1627e-23,36.941,36.941,6.0727e+10,5.6805e+10,9.9637e+14,2.0473e+11,5.6008e-07,4.6776,4.5935e-24,9.3551,9.3551
8.9365e+09,8.3593e+09,1.5543e+14,4.5661e+12,2.8674e-07,15.352,4.9479e-23,30.703,30.703,9.7699e+09,9.1389e+09,1.688e+14,4.4663e+12,3.3302e-07,16.417,5.6583e-23,32.834,32.834,1.0885e+10,1.0182e+10,1.867e+14,4.3418e+12,3.9893e-07,17.78,6.6371e-23,35.56,35.56,1.2479e+10,1.1673e+10,2.1233e+14,4.1761e+12,5.003e-07,19.606,8.0704e-23,39.212,39.212,1.5013e+10,1.4043e+10,2.5311e+14,3.9316e+12,6.7547e-07,22.206,1.0353e-22,44.413,44.413,1.9854e+10,1.8572e+10,3.311e+14,3.4992e+12,1.04e-06,26.137,1.4342e-22,52.274,52.274,3.195e+10,2.9887e+10,5.2612e+14,2.4934e+12,1.895e-06,29.972,1.8859e-22,59.943,59.943,5.1363e+10,4.8045e+10,8.3923e+14,9.4265e+11,1.8371e-06,18.216,6.9662e-23,36.431,36.431
8.2459e+09,7.7133e+09,1.4347e+14,4.6259e+12,2.4744e-07,14.351,4.3239e-23,28.702,28.702,8.8887e+09,8.3146e+09,1.5371e+14,4.5439e+12,2.807e-07,15.196,4.8478e-23,30.391,30.391,9.7077e+09,9.0808e+09,1.6677e+14,4.4461e+12,3.2545e-07,16.238,5.5361e-23,32.477,32.477,1.0799e+10,1.0102e+10,1.842e+14,4.3244e+12,3.8892e-07,17.57,6.4811e-23,35.14,35.14,1.2352e+10,1.1555e+10,2.0901e+14,4.1631e+12,4.8595e-07,19.347,7.8585e-23,38.694,38.694,1.4799e+10,1.3843e+10,2.4814e+14,3.9274e+12,6.5206e-07,21.866,1.0038e-22,43.733,43.733,1.94e+10,1.8147e+10,3.218e+14,3.5168e+12,9.9264e-07,25.668,1.3832e-22,51.336,51.336,3.0764e+10,2.8777e+10,5.0388e+14,2.5738e+12,1.8039e-06,29.79,1.8632e-22,59.581,59.581
7.659e+09,7.1644e+09,1.3331e+14,4.6769e+12,2.159e-07,13.476,3.813e-23,26.953,26.953,8.1664e+09,7.6389e+09,1.4133e+14,4.6078e+12,2.4045e-07,14.157,4.2078e-23,28.314,28.314,8.7894e+09,8.2218e+09,1.5119e+14,4.5281e+12,2.7206e-07,14.974,4.7072e-23,29.947,29.947,9.5792e+09,8.9605e+09,1.637e+14,4.4335e+12,3.1434e-07,15.978,5.3599e-23,31.956,31.956,1.0624e+10,9.9381e+09,1.8028e+14,4.3165e+12,3.738e-07,17.254,6.2499e-23,34.507,34.507,1.2095e+10,1.1314e+10,2.0363e+14,4.1632e+12,4.6358e-07,18.944,7.5347e-23,37.888,37.888,1.4371e+10,1.3443e+10,2.3981e+14,3.9429e+12,6.1437e-07,21.318,9.5416e-23,42.637,42.637,1.8518e+10,1.7322e+10,3.0578e+14,3.5711e+12,9.1428e-07,24.88,1.2996e-22,49.76,49.76
7.1535e+09,6.6915e+09,1.2455e+14,4.7208e+12,1.9017e-07,12.705,3.389e-23,25.41,25.41,7.5615e+09,7.0731e+09,1.3095e+14,4.6615e+12,2.0869e-07,13.261,3.6921e-23,26.522,26.522,8.0485e+09,7.5287e+09,1.386e+14,4.5948e+12,2.3174e-07,13.913,4.064e-23,27.826,27.826,8.6431e+09,8.0849e+09,1.4795e+14,4.5182e+12,2.6122e-07,14.692,4.5318e-23,29.384,29.384,9.3912e+09,8.7846e+09,1.5973e+14,4.4278e+12,3.0029e-07,15.644,5.1383e-23,31.289,31.289,1.0371e+10,9.7008e+09,1.7516e+14,4.3172e+12,3.5457e-07,16.844,5.9569e-23,33.689,33.689,1.1728e+10,1.097e+10,1.9657e+14,4.1744e+12,4.351e-07,18.419,7.1224e-23,36.837,36.837,1.3777e+10,1.2888e+10,2.2894e+14,3.974e+12,5.6673e-07,20.599,8.9084e-23,41.198,41.198
6.713e+09,6.2794e+09,1.1691e+14,4.7592e+12,1.6887e-07,12.02,3.0332e-23,24.039,24.039,7.0464e+09,6.5913e+09,1.221e+14,4.7074e+12,1.8312e-07,12.479,3.2696e-23,24.959,24.959,7.4352e+09,6.955e+09,1.2816e+14,4.6502e+12,2.0035e-07,13.008,3.5526e-23,26.016,26.016,7.8967e+09,7.3867e+09,1.3536e+14,4.5863e+12,2.2165e-07,13.626,3.8978e-23,27.251,27.251,8.4562e+09,7.91e+09,1.441e+14,4.5134e+12,2.4866e-07,14.359,4.3286e-23,28.718,28.718,9.1532e+09,8.5621e+09,1.55e+14,4.4281e+12,2.8405e-07,15.249,4.8818e-23,30.498,30.498,1.0054e+10,9.4048e+09,1.6911e+14,4.3249e+12,3.3247e-07,16.36,5.6189e-23,32.719,32.719,1.1279e+10,1.0551e+10,1.8831e+14,4.1941e+12,4.0276e-07,17.798,6.6503e-23,35.596,35.596
6.3254e+09,5.9169e+09,1.1019e+14,4.7929e+12,1.5104e-07,11.406,2.7314e-23,22.812,22.812,6.6015e+09,6.1751e+09,1.1445e+14,4.7471e+12,1.6216e-07,11.79,2.9184e-23,23.58,23.58,6.9176e+09,6.4708e+09,1.1934e+14,4.6973e+12,1.7533e-07,12.225,3.1377e-23,24.45,24.45,7.2843e+09,6.8139e+09,1.2502e+14,4.6427e+12,1.9116e-07,12.723,3.3987e-23,25.447,25.447,7.7166e+09,7.2182e+09,1.3172e+14,4.5818e+12,2.1056e-07,13.302,3.7147e-23,26.604,26.604,8.2362e+09,7.7042e+09,1.3978e+14,4.5129e+12,2.3491e-07,13.984,4.1056e-23,27.968,27.968,8.8765e+09,8.3032e+09,1.4973e+14,4.4332e+12,2.6639e-07,14.805,4.6018e-23,29.61,29.61,9.692e+09,9.066e+09,1.6241e+14,4.3381e+12,3.0873e-07,15.818,5.2533e-23,31.637,31.637
5.9815e+09,5.5952e+09,1.0422e+14,4.8229e+12,1.3594e-07,10.853,2.4731e-23,21.707,21.707,6.2128e+09,5.8115e+09,1.0776e+14,4.7819e+12,1.4475e-07,11.177,2.6228e-23,22.354,22.354,6.4736e+09,6.0555e+09,1.1177e+14,4.7379e+12,1.5499e-07,11.539,2.7955e-23,23.078,23.078,6.7707e+09,6.3334e+09,1.1633e+14,4.6902e+12,1.6702e-07,11.947,2.9968e-23,23.895,23.895,7.1132e+09,6.6538e+09,1.2159e+14,4.6382e+12,1.8138e-07,12.413,3.2348e-23,24.825,24.825,7.514e+09,7.0287e+09,1.2776e+14,4.5807e+12,1.9882e-07,12.949,3.5205e-23,25.899,25.899,7.9912e+09,7.4751e+09,1.3512e+14,4.5161e+12,2.2047e-07,13.578,3.8705e-23,27.155,27.155,8.5724e+09,8.0188e+09,1.4408e+14,4.4422e+12,2.4807e-07,14.327,4.3092e-23,28.653,28.653
5.6741e+09,5.3076e+09,9.8885e+13,4.8498e+12,1.2303e-07,10.353,2.2503e-23,20.706,20.706,5.8698e+09,5.4907e+09,1.0186e+14,4.8126e+12,1.301e-07,10.628,2.3715e-23,21.256,21.256,6.0877e+09,5.6945e+09,1.0517e+14,4.7732e+12,1.3818e-07,10.932,2.5092e-23,21.865,21.865,6.3323e+09,5.9233e+09,1.089e+14,4.7311e+12,1.475e-07,11.271,2.6671e-23,22.542,22.542,6.6093e+09,6.1824e+09,1.1312e+14,4.6858e+12,1.584e-07,11.651,2.8502e-23,23.303,23.303,6.9266e+09,6.4792e+09,1.1797e+14,4.6365e+12,1.7129e-07,12.082,3.0649e-23,24.165,24.165,7.2949e+09,6.8237e+09,1.236e+14,4.5824e+12,1.868e-07,12.576,3.3206e-23,25.153,25.153,7.7291e+09,7.2299e+09,1.3024e+14,4.5221e+12,2.0582e-07,13.15,3.6303e-23,26.3,26.3
5.3976e+09,5.049e+09,9.4083e+13,4.8739e+12,1.119e-07,9.8974,2.0566e-23,19.795,19.795,5.5647e+09,5.2053e+09,9.6601e+13,4.8401e+12,1.1763e-07,10.133,2.1557e-23,20.266,20.266,5.7487e+09,5.3774e+09,9.9378e+13,4.8044e+12,1.241e-07,10.391,2.2669e-23,20.782,20.782,5.9527e+09,5.5683e+09,1.0246e+14,4.7667e+12,1.3144e-07,10.675,2.3926e-23,21.35,21.35,6.1805e+09,5.7813e+09,1.059e+14,4.7265e+12,1.3987e-07,10.99,2.5359e-23,21.981,21.981,6.4371e+09,6.0213e+09,1.0979e+14,4.6835e+12,1.4965e-07,11.342,2.7009e-23,22.685,22.685,6.7289e+09,6.2943e+09,1.1421e+14,4.637e+12,1.6112e-07,11.739,2.893e-23,23.477,23.477,7.0648e+09,6.6085e+09,1.1931e+14,4.5862e+12,1.7478e-07,12.19,3.1197e-23,24.38,24.38
5.1474e+09,4.815e+09,8.9738e+13,4.8958e+12,1.0225e-07,9.4811,1.8872e-23,18.962,18.962,5.2912e+09,4.9495e+09,9.1886e+13,4.8647e+12,1.0693e-07,9.684,1.9689e-23,19.368,19.368,5.4481e+09,5.0963e+09,9.4233e+13,4.8321e+12,1.1216e-07,9.9045,2.0596e-23,19.809,19.809,5.6203e+09,5.2573e+09,9.681e+13,4.798e+12,1.1803e-07,10.145,2.1609e-23,20.29,20.29,5.8102e+09,5.4349e+09,9.9658e+13,4.7619e+12,1.2467e-07,10.409,2.2748e-23,20.818,20.818,6.0212e+09,5.6323e+09,1.0283e+14,4.7237e+12,1.3223e-07,10.701,2.404e-23,21.401,21.401,6.2573e+09,5.8532e+09,1.0638e+14,4.683e+12,1.4093e-07,11.024,2.5517e-23,22.049,22.049,6.5241e+09,6.1027e+09,1.1039e+14,4.6392e+12,1.5106e-07,11.387,2.7223e-23,22.774,22.774
4.9199e+09,4.6022e+09,8.5785e+13,4.9157e+12,9.3802e-08,9.0989,1.7382e-23,18.198,18.198,5.0446e+09,4.7188e+09,8.763e+13,4.8869e+12,9.7673e-08,9.2748,1.806e-23,18.55,18.55,5.1795e+09,4.845e+09,8.9631e+13,4.857e+12,1.0195e-07,9.4645,1.8807e-23,18.929,18.929,5.3261e+09,4.9822e+09,9.1808e+13,4.8258e+12,1.0669e-07,9.67,1.9632e-23,19.34,19.34,5.4864e+09,5.132e+09,9.4189e+13,4.7931e+12,1.1199e-07,9.8934,2.055e-23,19.787,19.787,5.6623e+09,5.2966e+09,9.6808e+13,4.7587e+12,1.1794e-07,10.138,2.1576e-23,20.275,20.275,5.8568e+09,5.4785e+09,9.9706e+13,4.7225e+12,1.2468e-07,10.406,2.2733e-23,20.812,20.812,6.0732e+09,5.6809e+09,1.0293e+14,4.684e+12,1.3239e-07,10.702,2.4047e-23,21.404,21.404
4.7121e+09,4.4078e+09,8.2173e+13,4.9339e+12,8.6376e-08,8.7468,1.6062e-23,17.494,17.494,4.8208e+09,4.5095e+09,8.3768e+13,4.9071e+12,8.9596e-08,8.9001,1.663e-23,17.8,17.8,4.9377e+09,4.6188e+09,8.5485e+13,4.8794e+12,9.312e-08,9.0644,1.725e-23,18.129,18.129,5.0637e+09,4.7367e+09,8.734e+13,4.8507e+12,9.6995e-08,9.241,1.7929e-23,18.482,18.482,5.2003e+09,4.8644e+09,8.9352e+13,4.8208e+12,1.0128e-07,9.4317,1.8676e-23,18.863,18.863,5.3488e+09,5.0034e+09,9.1543e+13,4.7895e+12,1.0603e-07,9.6383,1.9503e-23,19.277,19.277,5.5112e+09,5.1553e+09,9.3941e+13,4.7568e+12,1.1135e-07,9.8631,2.0424e-23,19.726,19.726,5.6897e+09,5.3223e+09,9.6581e+13,4.7225e+12,1.1733e-07,10.109,2.1455e-23,20.218,20.218
4.5215e+09,4.2295e+09,7.8859e+13,4.9506e+12,7.9809e-08,8.4214,1.4889e-23,16.843,16.843,4.6168e+09,4.3187e+09,8.0246e+13,4.9256e+12,8.2505e-08,8.5555,1.5368e-23,17.111,17.111,4.7187e+09,4.414e+09,8.1729e+13,4.8998e+12,8.5435e-08,8.6986,1.5886e-23,17.397,17.397,4.8279e+09,4.5161e+09,8.3321e+13,4.8731e+12,8.8631e-08,8.8515,1.6449e-23,17.703,17.703,4.9453e+09,4.6259e+09,8.5035e+13,4.8456e+12,9.2129e-08,9.0154,1.7064e-23,18.031,18.031,5.072e+09,4.7444e+09,8.6887e+13,4.8169e+12,9.5977e-08,9.1917,1.7738e-23,18.383,18.383,5.2093e+09,4.8728e+09,8.8896e+13,4.7871e+12,1.0023e-07,9.3821,1.848e-23,18.764,18.764,5.3586e+09,5.0126e+09,9.1084e+13,4.756e+12,1.0496e-07,9.5884,1.9302e-23,19.177,19.177
4.346e+09,4.0653e+09,7.5807e+13,4.966e+12,7.3971e-08,8.1196,1.3841e-23,16.239,16.239,4.43e+09,4.1439e+09,7.7018e+13,4.9425e+12,7.6244e-08,8.2376,1.4247e-23,16.475,16.475,4.5194e+09,4.2275e+09,7.8307e+13,4.9183e+12,7.8698e-08,8.3627,1.4683e-23,16.725,16.725,4.6146e+09,4.3166e+09,7.9682e+13,4.8935e+12,8.1354e-08,8.4958,1.5154e-23,16.992,16.992,4.7164e+09,4.4118e+09,8.1154e+13,4.8679e+12,8.424e-08,8.6377,1.5664e-23,17.275,17.275,4.8254e+09,4.5138e+09,8.2733e+13,4.8415e+12,8.7387e-08,8.7893,1.6219e-23,17.579,17.579,4.9426e+09,4.6234e+09,8.4432e+13,4.8141e+12,9.0832e-08,8.9519,1.6825e-23,17.904,17.904,5.0691e+09,4.7417e+09,8.6269e+13,4.7857e+12,9.4621e-08,9.1268,1.7488e-23,18.254,18.254
