5.8712e+10,5.492e+10,1.0065e+15,3.9342e+12,0.28336,33.946,2.9496e-12,67.609,67.609,9.1831e+10,8.59e+10,1.563e+15,8.6775e+11,0.15145,11.711,3.4943e-13,23.27,23.27,1.0004e+11,9.3583e+10,1.701e+15,1.1487e+11,0.023757,1.6889,7.2597e-15,3.3541,3.3541,1.0115e+11,9.4615e+10,1.7195e+15,1.3843e+10,0.0029258,0.20577,1.0774e-16,0.40862,0.40862,1.0128e+11,9.474e+10,1.7218e+15,1.6483e+09,0.00034929,0.024533,1.5315e-18,0.048718,0.048718
5.236e+10,4.8978e+10,8.9717e+14,4.5194e+12,0.25887,34.776,3.0985e-12,69.294,69.294,8.8776e+10,8.3043e+10,1.5072e+15,1.1449e+12,0.18633,14.937,5.6875e-13,29.688,29.688,9.9575e+10,9.3144e+10,1.6881e+15,1.5733e+11,0.032144,2.3024,1.3493e-14,4.5727,4.5727,1.0109e+11,9.4561e+10,1.7135e+15,1.9057e+10,0.0040116,0.28312,2.0398e-16,0.56223,0.56223,1.0127e+11,9.4733e+10,1.7166e+15,2.2705e+09,0.00047969,0.033793,2.906e-18,0.067107,0.067107
4.604e+10,4.3067e+10,7.8899e+14,5.1045e+12,0.2262,34.538,3.0589e-12,68.85,68.85,8.4639e+10,7.9173e+10,1.4336e+15,1.5198e+12,0.22437,18.904,9.1151e-13,37.584,37.584,9.8879e+10,9.2493e+10,1.6715e+15,2.2022e+11,0.044241,3.2002,2.607e-14,6.3561,6.3561,1.01e+11,9.448e+10,1.707e+15,2.6879e+10,0.0056321,0.39899,4.0513e-16,0.79235,0.79235,1.0126e+11,9.4724e+10,1.7114e+15,3.2055e+09,0.0006751,0.047705,5.7912e-18,0.094734,0.094734
4.032e+10,3.7716e+10,6.9144e+14,5.6376e+12,0.19181,33.405,2.8639e-12,66.619,66.619,7.9332e+10,7.4208e+10,1.341e+15,2.0001e+12,0.25898,23.319,1.388e-12,46.378,46.378,9.7866e+10,9.1545e+10,1.6497e+15,3.116e+11,0.061153,4.4817,5.1139e-14,8.9022,8.9022,1.0088e+11,9.436e+10,1.6998e+15,3.8464e+10,0.0080156,0.57023,8.2754e-16,1.1324,1.1324,1.0125e+11,9.4709e+10,1.706e+15,4.5935e+09,0.00096427,0.068349,1.1889e-17,0.13573,0.13573
3.5557e+10,3.326e+10,6.1037e+14,6.0846e+12,0.16121,31.795,2.5962e-12,63.429,63.429,7.2952e+10,6.824e+10,1.2311e+15,2.577e+12,0.28183,27.629,1.9503e-12,54.976,54.976,9.6421e+10,9.0194e+10,1.6208e+15,4.4146e+11,0.083876,6.2557,9.9661e-14,12.428,12.428,1.0069e+11,9.4184e+10,1.6917e+15,5.5389e+10,0.011466,0.8196,1.7097e-15,1.6277,1.6277,1.0123e+11,9.4688e+10,1.7006e+15,6.6282e+09,0.0013867,0.098603,2.4744e-17,0.19582,0.19582
3.1747e+10,2.9697e+10,5.4554e+14,6.4445e+12,0.1363,30.068,2.323e-12,59.999,59.999,6.5613e+10,6.1375e+10,1.1059e+15,3.241e+12,0.28652,31.251,2.4978e-12,62.216,62.216,9.435e+10,8.8257e+10,1.5817e+15,6.2724e+11,0.11382,8.6973,1.927e-13,17.281,17.281,1.0041e+11,9.3921e+10,1.682e+15,8.0597e+10,0.016543,1.1893,3.6002e-15,2.362,2.362,1.0119e+11,9.4656e+10,1.695e+15,9.6742e+09,0.0020166,0.14387,5.2679e-17,0.28572,0.28572
2.8709e+10,2.6855e+10,4.9384e+14,6.7333e+12,0.1166,28.409,2.0747e-12,56.702,56.702,5.7444e+10,5.3734e+10,9.6783e+14,3.9818e+12,0.26986,33.615,2.8933e-12,66.96,66.96,9.1288e+10,8.5392e+10,1.5264e+15,9.0146e+11,0.15277,12.094,3.7277e-13,24.035,24.035,9.9963e+10,9.3507e+10,1.6696e+15,1.2012e+11,0.024368,1.7647,7.9272e-15,3.505,3.505,1.0114e+11,9.4606e+10,1.689e+15,1.4488e+10,0.0030079,0.21534,1.1802e-16,0.42767,0.42767
2.6253e+10,2.4558e+10,4.5202e+14,6.968e+12,0.10102,26.884,1.8586e-12,53.668,53.668,4.8935e+10,4.5775e+10,8.2494e+14,4.758e+12,0.23428,34.218,3.0016e-12,68.202,68.202,8.6706e+10,8.1106e+10,1.4465e+15,1.3111e+12,0.20004,16.706,7.118e-13,33.212,33.212,9.9237e+10,9.2827e+10,1.6527e+15,1.8494e+11,0.03687,2.6972,1.8522e-14,5.3576,5.3576,1.0105e+11,9.4522e+10,1.6825e+15,2.2485e+10,0.0046462,0.33391,2.8379e-16,0.66317,0.66317
2.4231e+10,2.2666e+10,4.1755e+14,7.1622e+12,0.088535,25.505,1.6732e-12,50.921,50.921,4.1197e+10,3.8536e+10,6.9557e+14,5.4706e+12,0.19131,33.121,2.8152e-12,66.051,66.051,8.028e+10,7.5095e+10,1.3367e+15,1.885e+12,0.24621,22.24,1.2626e-12,44.234,44.234,9.8058e+10,9.1725e+10,1.6284e+15,2.8979e+11,0.056252,4.1761,4.441e-14,8.2959,8.2959,1.009e+11,9.4383e+10,1.675e+15,3.5694e+10,0.0073324,0.52929,7.1314e-16,1.0513,1.0513
2.2535e+10,2.1079e+10,3.8861e+14,7.3256e+12,0.078392,24.261,1.5143e-12,48.443,48.443,3.5109e+10,3.2842e+10,5.9396e+14,6.0376e+12,0.15372,31.152,2.4926e-12,62.151,62.151,7.2216e+10,6.7552e+10,1.2007e+15,2.6051e+12,0.27511,27.648,1.9535e-12,55.022,55.022,9.6236e+10,9.002e+10,1.5937e+15,4.5147e+11,0.084186,6.3851,1.0385e-13,12.686,12.686,1.0066e+11,9.4161e+10,1.6661e+15,5.6764e+10,0.011571,0.83974,1.7952e-15,1.6679,1.6679
2.109e+10,1.9728e+10,3.6394e+14,7.4654e+12,0.070025,23.138,1.3777e-12,46.206,46.206,3.0606e+10,2.863e+10,5.1882e+14,6.4618e+12,0.12531,29.065,2.1711e-12,58.005,58.005,6.2836e+10,5.8777e+10,1.0442e+15,3.444e+12,0.27536,31.804,2.5883e-12,63.333,63.333,9.3416e+10,8.7383e+10,1.5429e+15,7.0107e+11,0.12288,9.6247,2.3607e-13,19.127,19.127,1.0027e+11,9.3798e+10,1.6547e+15,9.1074e+10,0.018369,1.3421,4.586e-15,2.6659,2.6659
1.9841e+10,1.856e+10,3.4261e+14,7.5865e+12,0.063028,22.121,1.2595e-12,44.18,44.18,2.7247e+10,2.5487e+10,4.6272e+14,6.7817e+12,0.10445,27.156,1.8962e-12,54.207,54.207,5.257e+10,4.9175e+10,8.7412e+14,4.3669e+12,0.24472,33.738,2.9168e-12,67.232,67.232,8.8893e+10,8.3151e+10,1.4646e+15,1.1008e+12,0.17436,14.381,5.2739e-13,28.588,28.588,9.9594e+10,9.3162e+10,1.6386e+15,1.5106e+11,0.029969,2.211,1.2448e-14,4.3921,4.3921
1.8749e+10,1.7538e+10,3.2394e+14,7.6927e+12,0.057107,21.197,1.1566e-12,42.337,42.337,2.4662e+10,2.3069e+10,4.1948e+14,7.0301e+12,0.088859,25.48,1.6699e-12,50.871,50.871,4.2839e+10,4.0073e+10,7.1379e+14,5.251e+12,0.19594,33.059,2.8043e-12,65.923,65.923,8.1911e+10,7.662e+10,1.347e+15,1.7174e+12,0.23062,20.673,1.0909e-12,41.116,41.116,9.8377e+10,9.2023e+10,1.6139e+15,2.5813e+11,0.049826,3.7319,3.547e-14,7.414,7.414
1.7785e+10,1.6636e+10,3.0743e+14,7.7868e+12,0.052042,20.352,1.0664e-12,40.653,40.653,2.2607e+10,2.1147e+10,3.8508e+14,7.2293e+12,0.076903,24.018,1.4843e-12,47.96,47.96,3.5352e+10,3.3068e+10,5.907e+14,5.9414e+12,0.15148,30.868,2.4473e-12,61.584,61.584,7.2619e+10,6.7929e+10,1.1927e+15,2.5378e+12,0.2677,27.084,1.8747e-12,53.9,53.9,9.6338e+10,9.0116e+10,1.5761e+15,4.3702e+11,0.080683,6.1873,9.7531e-14,12.294,12.294
1.6926e+10,1.5832e+10,2.9271e+14,7.8708e+12,0.047668,19.578,9.8694e-13,39.108,39.108,2.0928e+10,1.9577e+10,3.5694e+14,7.3931e+12,0.067493,22.739,1.3306e-12,45.41,45.41,3.0145e+10,2.8198e+10,5.0511e+14,6.4291e+12,0.11956,28.482,2.0852e-12,56.845,56.845,6.1619e+10,5.764e+10,1.0119e+15,3.5113e+12,0.26684,31.798,2.588e-12,63.329,63.329,9.2975e+10,8.697e+10,1.5171e+15,7.3138e+11,0.12547,9.9935,2.5455e-13,19.861,19.861
1.6154e+10,1.5111e+10,2.7949e+14,7.9463e+12,0.043859,18.865,9.1645e-13,37.686,37.686,1.9525e+10,1.8264e+10,3.3339e+14,7.5309e+12,0.059918,21.61,1.2021e-12,43.16,43.16,2.6469e+10,2.4759e+10,4.4461e+14,6.7786e+12,0.097455,26.368,1.788e-12,52.639,52.639,4.9741e+10,4.6529e+10,8.1807e+14,4.5705e+12,0.22686,33.411,2.8618e-12,66.595,66.595,8.7227e+10,8.1593e+10,1.4201e+15,1.2338e+12,0.18596,15.817,6.3816e-13,31.448,31.448
1.5456e+10,1.4458e+10,2.6753e+14,8.0148e+12,0.040518,18.206,8.5362e-13,36.371,36.371,1.8331e+10,1.7148e+10,3.1332e+14,7.6489e+12,0.053701,20.607,1.0932e-12,41.159,41.159,2.3748e+10,2.2214e+10,3.9976e+14,7.0408e+12,0.081672,24.572,1.5533e-12,49.063,49.063,3.9391e+10,3.6847e+10,6.499e+14,5.5068e+12,0.17208,31.879,2.609e-12,63.585,63.585,7.8264e+10,7.3209e+10,1.2722e+15,2.0171e+12,0.2445,23.2,1.3747e-12,46.155,46.155
1.4822e+10,1.3865e+10,2.5665e+14,8.0771e+12,0.037567,17.594,7.9734e-13,35.151,35.151,1.73e+10,1.6182e+10,2.9596e+14,7.7514e+12,0.048515,19.707,1e-12,39.366,39.366,2.1643e+10,2.0245e+10,3.6503e+14,7.2459e+12,0.069957,23.047,1.3669e-12,46.024,46.024,3.225e+10,3.0167e+10,5.3402e+14,6.1652e+12,0.12967,29.22,2.1941e-12,58.311,58.311,6.6741e+10,6.2431e+10,1.0843e+15,3.0252e+12,0.26676,29.673,2.2523e-12,59.079,59.079
1.4243e+10,1.3323e+10,2.467e+14,8.1341e+12,0.034945,17.026,7.467e-13,34.017,34.017,1.6397e+10,1.5338e+10,2.8076e+14,7.8415e+12,0.044131,18.896,9.1948e-13,37.748,37.748,1.9957e+10,1.8668e+10,3.3716e+14,7.4119e+12,0.060956,21.739,1.2164e-12,43.417,43.417,2.7541e+10,2.5762e+10,4.5754e+14,6.608e+12,0.10172,26.746,1.8394e-12,53.39,53.39,5.36e+10,5.0139e+10,8.7191e+14,4.1819e+12,0.23834,32.942,2.7808e-12,65.645,65.645
1.3711e+10,1.2825e+10,2.3756e+14,8.1866e+12,0.032603,16.495,7.0095e-13,32.958,32.958,1.5598e+10,1.4591e+10,2.6729e+14,7.9216e+12,0.040378,18.159,8.4928e-13,36.278,36.278,1.8569e+10,1.737e+10,3.1418e+14,7.5499e+12,0.053839,20.603,1.0929e-12,41.153,41.153,2.4263e+10,2.2696e+10,4.0422e+14,6.9216e+12,0.082947,24.681,1.5671e-12,49.279,49.279,4.132e+10,3.8652e+10,6.7448e+14,5.2782e+12,0.17953,32.052,2.6369e-12,63.924,63.924
1.322e+10,1.2366e+10,2.2913e+14,8.235e+12,0.030501,15.999,6.5946e-13,31.968,31.968,1.4886e+10,1.3924e+10,2.5526e+14,7.9933e+12,0.037135,17.487,7.876e-13,34.936,34.936,1.7401e+10,1.6277e+10,2.9481e+14,7.667e+12,0.048079,19.607,9.8983e-13,39.165,39.165,2.1841e+10,2.043e+10,3.6475e+14,7.1571e+12,0.069678,22.973,1.3581e-12,45.875,45.875,3.2861e+10,3.0738e+10,5.3871e+14,6.0497e+12,0.13078,29.216,2.1934e-12,58.301,58.301
1.2766e+10,1.1941e+10,2.2132e+14,8.2799e+12,0.028605,15.534,6.217e-13,31.039,31.039,1.4245e+10,1.3325e+10,2.4443e+14,8.0581e+12,0.034305,16.869,7.3303e-13,33.704,33.704,1.64e+10,1.5341e+10,2.7819e+14,7.7681e+12,0.043327,18.723,9.0271e-13,37.402,37.402,1.9963e+10,1.8674e+10,3.3411e+14,7.3422e+12,0.059855,21.541,1.1944e-12,43.022,43.022,2.7556e+10,2.5776e+10,4.5351e+14,6.545e+12,0.099918,26.505,1.8065e-12,52.91,52.91
1.2344e+10,1.1547e+10,2.1407e+14,8.3216e+12,0.02689,15.097,5.8722e-13,30.166,30.166,1.3664e+10,1.2782e+10,2.3462e+14,8.1169e+12,0.031818,16.3,6.8446e-13,32.568,32.568,1.553e+10,1.4527e+10,2.6373e+14,7.8566e+12,0.039342,17.932,8.2815e-13,35.824,35.824,1.8455e+10,1.7263e+10,3.0946e+14,7.4928e+12,0.052306,20.322,1.0632e-12,40.592,40.592,2.4014e+10,2.2463e+10,3.9654e+14,6.8827e+12,0.080086,24.291,1.518e-12,48.501,48.501
1.1951e+10,1.118e+10,2.0731e+14,8.3605e+12,0.025331,14.685,5.5563e-13,29.344,29.344,1.3136e+10,1.2287e+10,2.2567e+14,8.1707e+12,0.029617,15.773,6.4097e-13,31.517,31.517,1.4766e+10,1.3812e+10,2.51e+14,7.9349e+12,0.035956,17.219,7.6367e-13,34.401,34.401,1.721e+10,1.6098e+10,2.8907e+14,7.6185e+12,0.046332,19.269,9.5605e-13,38.491,38.491,2.1469e+10,2.0083e+10,3.5553e+14,7.1301e+12,0.066513,22.497,1.3025e-12,44.927,44.927
1.1585e+10,1.0836e+10,2.0099e+14,8.3969e+12,0.023909,14.296,5.2662e-13,28.567,28.567,1.2652e+10,1.1835e+10,2.1747e+14,8.22e+12,0.027656,15.284,6.0185e-13,30.54,30.54,1.4086e+10,1.3177e+10,2.3968e+14,8.0048e+12,0.033044,16.571,7.074e-13,33.109,33.109,1.6159e+10,1.5116e+10,2.7183e+14,7.7257e+12,0.041488,18.347,8.6689e-13,36.652,36.652,1.9535e+10,1.8273e+10,3.2431e+14,7.3214e+12,0.056693,21.019,1.1373e-12,41.981,41.981
1.1241e+10,1.0515e+10,1.9507e+14,8.431e+12,0.022609,13.928,4.999e-13,27.833,27.833,1.2206e+10,1.1418e+10,2.0992e+14,8.2656e+12,0.0259,14.827,5.6649e-13,29.629,29.629,1.3478e+10,1.2607e+10,2.2952e+14,8.0679e+12,0.030516,15.98,6.5787e-13,31.93,31.93,1.5257e+10,1.4272e+10,2.5702e+14,7.8186e+12,0.037485,17.531,7.9161e-13,35.025,35.025,1.8002e+10,1.684e+10,2.9952e+14,7.4753e+12,0.049271,19.777,1.0071e-12,39.505,39.505
1.0918e+10,1.0213e+10,1.8951e+14,8.4631e+12,0.021416,13.58,4.7524e-13,27.138,27.138,1.1795e+10,1.1033e+10,2.0294e+14,8.3078e+12,0.024319,14.401,5.3439e-13,28.777,28.777,1.2928e+10,1.2093e+10,2.2034e+14,8.125e+12,0.028302,15.437,6.1399e-13,30.846,30.846,1.4472e+10,1.3537e+10,2.441e+14,7.9001e+12,0.034123,16.802,7.2723e-13,33.571,33.571,1.675e+10,1.5668e+10,2.7923e+14,7.6028e+12,0.04347,18.715,9.0196e-13,37.387,37.387
1.0615e+10,9.9292e+09,1.8428e+14,8.4933e+12,0.020318,13.249,4.5241e-13,26.478,26.478,1.1413e+10,1.0676e+10,1.9647e+14,8.347e+12,0.02289,14.001,5.0514e-13,27.979,27.979,1.2429e+10,1.1626e+10,2.12e+14,8.1772e+12,0.026348,14.937,5.7485e-13,29.847,29.847,1.378e+10,1.289e+10,2.3271e+14,7.9726e+12,0.03126,16.146,6.7158e-13,32.26,32.26,1.5701e+10,1.4687e+10,2.6221e+14,7.7109e+12,0.038813,17.793,8.1539e-13,35.547,35.547
1.0329e+10,9.6615e+09,1.7935e+14,8.5217e+12,0.019306,12.935,4.3124e-13,25.851,25.851,1.1059e+10,1.0344e+10,1.9044e+14,8.3835e+12,0.021592,13.625,4.784e-13,27.228,27.228,1.1973e+10,1.12e+10,2.0437e+14,8.2251e+12,0.024612,14.473,5.3974e-13,28.921,28.921,1.3165e+10,1.2314e+10,2.2255e+14,8.0375e+12,0.028795,15.55,6.23e-13,31.072,31.072,1.4807e+10,1.385e+10,2.4767e+14,7.8042e+12,0.034992,16.982,7.4287e-13,33.93,33.93
1.0058e+10,9.4086e+09,1.7468e+14,8.5487e+12,0.01837,12.636,4.1156e-13,25.254,25.254,1.0727e+10,1.0035e+10,1.8481e+14,8.4177e+12,0.020409,13.271,4.5387e-13,26.521,26.521,1.1554e+10,1.0808e+10,1.9735e+14,8.2693e+12,0.02306,14.042,5.0809e-13,28.06,28.06,1.2612e+10,1.1798e+10,2.1343e+14,8.0961e+12,0.02665,15.007,5.8024e-13,29.986,29.986,1.4032e+10,1.3126e+10,2.3506e+14,7.8859e+12,0.031803,16.262,6.8126e-13,32.492,32.492
9.8023e+09,9.1692e+09,1.7027e+14,8.5742e+12,0.017503,12.352,3.9324e-13,24.686,24.686,1.0417e+10,9.7445e+09,1.7954e+14,8.4498e+12,0.019328,12.936,4.3131e-13,25.853,25.853,1.1168e+10,1.0447e+10,1.9088e+14,8.3101e+12,0.021665,13.64,4.7943e-13,27.257,27.257,1.2113e+10,1.1331e+10,2.0518e+14,8.1495e+12,0.024769,14.508,5.4233e-13,28.99,28.99,1.3352e+10,1.249e+10,2.2397e+14,7.9582e+12,0.029101,15.616,6.2828e-13,31.203,31.203
9.5598e+09,8.9424e+09,1.6608e+14,8.5983e+12,0.016697,12.08,3.7615e-13,24.144,24.144,1.0126e+10,9.4725e+09,1.7459e+14,8.4799e+12,0.018336,12.62,4.1049e-13,25.221,25.221,1.0811e+10,1.0112e+10,1.8487e+14,8.3481e+12,0.020405,13.263,4.5336e-13,26.506,26.506,1.1659e+10,1.0906e+10,1.9766e+14,8.1983e+12,0.023105,14.047,5.0851e-13,28.072,28.072,1.2749e+10,1.1926e+10,2.1413e+14,8.023e+12,0.026784,15.032,5.8224e-13,30.038,30.038
9.3296e+09,8.727e+09,1.6211e+14,8.6213e+12,0.015948,11.821,3.6018e-13,23.625,23.625,9.8529e+09,9.2165e+09,1.6993e+14,8.5083e+12,0.017423,12.32,3.9123e-13,24.623,24.623,1.0478e+10,9.8016e+09,1.7929e+14,8.3835e+12,0.019262,12.91,4.2956e-13,25.801,25.801,1.1244e+10,1.0518e+10,1.9078e+14,8.2432e+12,0.021625,13.621,4.7815e-13,27.221,27.221,1.221e+10,1.1422e+10,2.0531e+14,8.0814e+12,0.024775,14.501,5.4187e-13,28.978,28.978
9.1107e+09,8.5222e+09,1.5833e+14,8.6432e+12,0.015249,11.573,3.4523e-13,23.13,23.13,9.595e+09,8.9753e+09,1.6553e+14,8.5351e+12,0.01658,12.035,3.7337e-13,24.054,24.054,1.0169e+10,9.5118e+09,1.7408e+14,8.4167e+12,0.018222,12.578,4.0775e-13,25.137,25.137,1.0862e+10,1.0161e+10,1.8445e+14,8.2847e+12,0.020299,13.225,4.5076e-13,26.43,26.43,1.1724e+10,1.0967e+10,1.9735e+14,8.1344e+12,0.023017,14.015,5.0619e-13,28.008,28.008
8.9022e+09,8.3273e+09,1.5473e+14,8.664e+12,0.014597,11.335,3.3121e-13,22.656,22.656,9.3514e+09,8.7475e+09,1.6138e+14,8.5605e+12,0.015801,11.765,3.5678e-13,23.514,23.514,9.8788e+09,9.2408e+09,1.6921e+14,8.4477e+12,0.017271,12.265,3.8771e-13,24.512,24.512,1.051e+10,9.8309e+09,1.7859e+14,8.3232e+12,0.019106,12.855,4.2593e-13,25.692,25.692,1.1283e+10,1.0554e+10,1.9012e+14,8.1829e+12,0.021466,13.568,4.7444e-13,27.115,27.115
8.7035e+09,8.1414e+09,1.513e+14,8.6839e+12,0.013987,11.107,3.1805e-13,22.201,22.201,9.1209e+09,8.5318e+09,1.5745e+14,8.5845e+12,0.015079,11.507,3.4133e-13,22.999,22.999,9.6071e+09,8.9866e+09,1.6463e+14,8.477e+12,0.016398,11.968,3.6923e-13,23.921,23.921,1.0183e+10,9.5253e+09,1.7316e+14,8.359e+12,0.018027,12.509,4.0333e-13,25.001,25.001,1.088e+10,1.0177e+10,1.8351e+14,8.2275e+12,0.020089,13.155,4.4601e-13,26.29,26.29
8.5138e+09,7.9639e+09,1.4802e+14,8.7029e+12,0.013415,10.889,3.0568e-13,21.765,21.765,8.9024e+09,8.3274e+09,1.5372e+14,8.6074e+12,0.014407,11.261,3.2691e-13,22.508,22.508,9.3517e+09,8.7477e+09,1.6033e+14,8.5045e+12,0.015596,11.688,3.5215e-13,23.361,23.361,9.8791e+09,9.241e+09,1.6811e+14,8.3925e+12,0.017047,12.185,3.8268e-13,24.352,24.352,1.051e+10,9.8312e+09,1.7743e+14,8.2687e+12,0.018858,12.772,4.2041e-13,25.524,25.524
8.3325e+09,7.7944e+09,1.4488e+14,8.721e+12,0.012878,10.679,2.9403e-13,21.346,21.346,8.6949e+09,8.1333e+09,1.5018e+14,8.6291e+12,0.013782,11.026,3.1343e-13,22.039,22.039,9.111e+09,8.5226e+09,1.5627e+14,8.5305e+12,0.014856,11.422,3.3632e-13,22.829,22.829,9.5954e+09,8.9757e+09,1.6338e+14,8.4239e+12,0.016152,11.879,3.6374e-13,23.742,23.742,1.0169e+10,9.5123e+09,1.7182e+14,8.3069e+12,0.017752,12.414,3.9724e-13,24.811,24.811
8.1591e+09,7.6321e+09,1.4189e+14,8.7384e+12,0.012374,10.478,2.8305e-13,20.944,20.944,8.4976e+09,7.9488e+09,1.4681e+14,8.6497e+12,0.013199,10.802,3.0081e-13,21.591,21.591,8.8838e+09,8.31e+09,1.5244e+14,8.5551e+12,0.014171,11.169,3.2161e-13,22.325,22.325,9.33e+09,8.7274e+09,1.5896e+14,8.4533e+12,0.015334,11.591,3.4632e-13,23.166,23.166,9.8534e+09,9.217e+09,1.6662e+14,8.3425e+12,0.016752,12.081,3.7618e-13,24.144,24.144
