4.351e-06,1.0642e-10,1.0997e-08,0.83213,4.8377e-06,1.0314e-10,1.1932e-08,0.81206,5.5436e-06,9.8682e-11,1.3184e-08,0.78298,6.6881e-06,9.1934e-11,1.4948e-08,0.73587,8.9256e-06,7.9609e-11,1.7454e-08,0.64384,1.4149e-05,5.248e-11,1.8442e-08,0.42915,2.0834e-05,1.8774e-11,9.7726e-09,0.15443,2.3749e-05,4.2083e-12,2.5008e-09,0.034669,2.443e-05,8.1187e-13,4.9644e-10,0.0066904
3.9547e-06,1.0843e-10,1.018e-08,0.84749,4.3088e-06,1.0588e-10,1.0899e-08,0.83279,4.7863e-06,1.0266e-10,1.1819e-08,0.81298,5.4766e-06,9.8288e-11,1.3047e-08,0.78436,6.5899e-06,9.1707e-11,1.4777e-08,0.73826,8.7464e-06,7.9797e-11,1.7242e-08,0.64901,1.3789e-05,5.3559e-11,1.8448e-08,0.44047,2.0511e-05,1.9645e-11,1.0128e-08,0.16256,2.3551e-05,4.4526e-12,2.6399e-09,0.036905
3.628e-06,1.101e-10,9.4783e-09,0.86015,3.8942e-06,1.0804e-10,1.0042e-08,0.84901,4.2349e-06,1.0557e-10,1.0737e-08,0.83478,4.6912e-06,1.0246e-10,1.1623e-08,0.81573,5.3445e-06,9.8297e-11,1.2799e-08,0.78848,6.3811e-06,9.2119e-11,1.4445e-08,0.74528,8.3351e-06,8.1239e-11,1.6808e-08,0.66391,1.289e-05,5.7399e-11,1.8572e-08,0.47439,1.9736e-05,2.2782e-11,1.1365e-08,0.18959
3.3534e-06,1.115e-10,8.8693e-09,0.87078,3.5588e-06,1.098e-10,9.319e-09,0.86212,3.8116e-06,1.0782e-10,9.8578e-09,0.85148,4.1327e-06,1.0546e-10,1.0519e-08,0.83798,4.5582e-06,1.0253e-10,1.1354e-08,0.8201,5.1579e-06,9.8651e-11,1.2454e-08,0.79493,6.0857e-06,9.3044e-11,1.3975e-08,0.75602,7.7619e-06,8.3583e-11,1.6168e-08,0.68578,1.1565e-05,6.3458e-11,1.8495e-08,0.52655
3.1191e-06,1.1269e-10,8.3354e-09,0.87984,3.281e-06,1.1125e-10,8.6996e-09,0.87297,3.4743e-06,1.0962e-10,9.1257e-09,0.86477,3.7104e-06,1.0775e-10,9.633e-09,0.85477,4.0072e-06,1.0553e-10,1.0251e-08,0.84221,4.3953e-06,1.028e-10,1.1024e-08,0.8258,4.9314e-06,9.9273e-11,1.203e-08,0.80315,5.7352e-06,9.432e-11,1.34e-08,0.76922,7.1123e-06,8.6394e-11,1.5362e-08,0.71114
2.9166e-06,1.1372e-10,7.8636e-09,0.88768,3.0464e-06,1.1248e-10,8.1623e-09,0.88212,3.1978e-06,1.1111e-10,8.5051e-09,0.87565,3.3773e-06,1.0957e-10,8.9038e-09,0.86799,3.5945e-06,1.0781e-10,9.3753e-09,0.85873,3.8644e-06,1.0574e-10,9.9443e-09,0.84723,4.2117e-06,1.0324e-10,1.0649e-08,0.83245,4.6807e-06,1.0008e-10,1.1551e-08,0.81251,5.3599e-06,9.5788e-11,1.2758e-08,0.78365
2.7396e-06,1.1463e-10,7.4434e-09,0.89452,2.8453e-06,1.1354e-10,7.6911e-09,0.88996,2.9662e-06,1.1236e-10,7.971e-09,0.88476,3.1062e-06,1.1106e-10,8.2904e-09,0.87873,3.2708e-06,1.0961e-10,8.6595e-09,0.87166,3.4681e-06,1.0796e-10,9.0926e-09,0.86319,3.7101e-06,1.0606e-10,9.6101e-09,0.85281,4.0162e-06,1.038e-10,1.0243e-08,0.83969,4.4197e-06,1.0099e-10,1.104e-08,0.82242
2.5835e-06,1.1543e-10,7.0666e-09,0.90055,2.6706e-06,1.1446e-10,7.2742e-09,0.89676,2.7687e-06,1.1342e-10,7.5055e-09,0.89251,2.8802e-06,1.123e-10,7.7655e-09,0.88767,3.0085e-06,1.1108e-10,8.0605e-09,0.88212,3.158e-06,1.0972e-10,8.399e-09,0.87565,3.3352e-06,1.082e-10,8.7928e-09,0.86799,3.5497e-06,1.0646e-10,9.2585e-09,0.85872,3.8163e-06,1.0442e-10,9.8205e-09,0.84722
2.4447e-06,1.1614e-10,6.7268e-09,0.90591,2.5173e-06,1.1527e-10,6.9022e-09,0.90273,2.598e-06,1.1435e-10,7.0956e-09,0.8992,2.6883e-06,1.1337e-10,7.31e-09,0.89525,2.7904e-06,1.1231e-10,7.5498e-09,0.8908,2.9069e-06,1.1115e-10,7.8202e-09,0.88571,3.0415e-06,1.0989e-10,8.1281e-09,0.87985,3.1994e-06,1.0849e-10,8.4832e-09,0.87298,3.3879e-06,1.069e-10,8.8987e-09,0.86478
2.3205e-06,1.1677e-10,6.4188e-09,0.91071,2.3816e-06,1.1599e-10,6.5682e-09,0.90801,2.4487e-06,1.1516e-10,6.7312e-09,0.90505,2.5229e-06,1.1428e-10,6.9102e-09,0.90178,2.6056e-06,1.1335e-10,7.1079e-09,0.89814,2.6984e-06,1.1236e-10,7.3276e-09,0.89406,2.8035e-06,1.1128e-10,7.5737e-09,0.88944,2.9239e-06,1.1011e-10,7.8521e-09,0.88416,3.0636e-06,1.0882e-10,8.1701e-09,0.87803
2.2086e-06,1.1734e-10,6.1382e-09,0.91503,2.2604e-06,1.1663e-10,6.2662e-09,0.91272,2.3168e-06,1.1588e-10,6.405e-09,0.91021,2.3785e-06,1.1509e-10,6.5558e-09,0.90747,2.4464e-06,1.1426e-10,6.7207e-09,0.90445,2.5217e-06,1.1338e-10,6.9018e-09,0.90112,2.6056e-06,1.1244e-10,7.1021e-09,0.8974,2.7e-06,1.1144e-10,7.325e-09,0.89322,2.807e-06,1.1035e-10,7.5752e-09,0.88849
2.1072e-06,1.1786e-10,5.8814e-09,0.91894,2.1514e-06,1.172e-10,5.9919e-09,0.91695,2.1992e-06,1.1652e-10,6.1108e-09,0.91481,2.2511e-06,1.158e-10,6.239e-09,0.91248,2.3077e-06,1.1505e-10,6.378e-09,0.90995,2.3696e-06,1.1427e-10,6.5291e-09,0.90718,2.4377e-06,1.1344e-10,6.6944e-09,0.90414,2.5133e-06,1.1256e-10,6.8762e-09,0.90076,2.5976e-06,1.1162e-10,7.0772e-09,0.89701
2.0149e-06,1.1834e-10,5.6455e-09,0.9225,2.0529e-06,1.1773e-10,5.7415e-09,0.92078,2.0938e-06,1.1709e-10,5.844e-09,0.91893,2.1378e-06,1.1644e-10,5.9538e-09,0.91694,2.1853e-06,1.1576e-10,6.072e-09,0.91479,2.2369e-06,1.1505e-10,6.1995e-09,0.91246,2.2931e-06,1.143e-10,6.3376e-09,0.90993,2.3546e-06,1.1352e-10,6.4879e-09,0.90716,2.4224e-06,1.127e-10,6.6522e-09,0.90411
1.9305e-06,1.1877e-10,5.4281e-09,0.92576,1.9634e-06,1.182e-10,5.5118e-09,0.92425,1.9986e-06,1.1761e-10,5.6007e-09,0.92265,2.0361e-06,1.1701e-10,5.6955e-09,0.92093,2.0765e-06,1.1638e-10,5.7967e-09,0.91909,2.1199e-06,1.1573e-10,5.9052e-09,0.91712,2.1668e-06,1.1506e-10,6.0218e-09,0.91498,2.2177e-06,1.1436e-10,6.1476e-09,0.91267,2.2731e-06,1.1362e-10,6.2838e-09,0.91016
1.853e-06,1.1917e-10,5.227e-09,0.92875,1.8816e-06,1.1863e-10,5.3003e-09,0.92742,1.9121e-06,1.1809e-10,5.3779e-09,0.92602,1.9444e-06,1.1753e-10,5.4601e-09,0.92453,1.9789e-06,1.1695e-10,5.5475e-09,0.92294,2.0158e-06,1.1635e-10,5.6405e-09,0.92125,2.0554e-06,1.1573e-10,5.7398e-09,0.91943,2.0979e-06,1.1509e-10,5.8462e-09,0.91748,2.1438e-06,1.1443e-10,5.9606e-09,0.91538
1.7815e-06,1.1953e-10,5.0405e-09,0.9315,1.8066e-06,1.1903e-10,5.105e-09,0.93033,1.8331e-06,1.1852e-10,5.173e-09,0.9291,1.8611e-06,1.18e-10,5.2447e-09,0.9278,1.8908e-06,1.1746e-10,5.3205e-09,0.92642,1.9224e-06,1.169e-10,5.4008e-09,0.92495,1.9561e-06,1.1633e-10,5.4861e-09,0.92339,1.992e-06,1.1575e-10,5.5769e-09,0.92173,2.0306e-06,1.1514e-10,5.6738e-09,0.91995
