3.2824e+10,3.0704e+10,5.6586e+14,3.6735e+12,0.2284,34.733,3.0934e-12,69.237,69.237,5.6003e+10,5.2386e+10,9.5527e+14,1.5024e+12,0.26845,24.237,1.4995e-12,48.205,48.205,6.8876e+10,6.4428e+10,1.1716e+15,3.1873e+11,0.085792,6.3235,1.0182e-13,12.561,12.561,7.1772e+10,6.7137e+10,1.2202e+15,5.3491e+10,0.015622,1.1058,3.1121e-15,2.1961,2.1961,7.2263e+10,6.7596e+10,1.2285e+15,8.5749e+09,0.0025384,0.17849,8.1066e-17,0.35444,0.35444,7.2342e+10,6.7669e+10,1.2298e+15,1.3643e+09,0.00040473,0.028428,2.0565e-18,0.056452,0.056452,7.2354e+10,6.7681e+10,1.23e+15,2.168e+08,6.4337e-05,0.0045183,5.1947e-20,0.0089723,0.0089723
2.8999e+10,2.7126e+10,5.0015e+14,4.0314e+12,0.1958,33.674,2.9099e-12,67.152,67.152,5.1087e+10,4.7788e+10,8.701e+14,1.9515e+12,0.28986,28.718,2.1072e-12,57.145,57.145,6.7313e+10,6.2966e+10,1.1419e+15,4.6065e+11,0.11813,8.9317,2.032e-13,17.745,17.745,7.1487e+10,6.687e+10,1.2119e+15,7.9315e+10,0.022915,1.6332,6.7888e-15,3.2435,3.2435,7.2217e+10,6.7552e+10,1.2241e+15,1.2771e+10,0.0037647,0.26566,1.7959e-16,0.52755,0.52755,7.2334e+10,6.7662e+10,1.2261e+15,2.0333e+09,0.00060132,0.042365,4.5672e-18,0.084129,0.084129,7.2353e+10,6.768e+10,1.2264e+15,3.2315e+08,9.5615e-05,0.0067347,1.1542e-19,0.013374,0.013374
2.5837e+10,2.4169e+10,4.4591e+14,4.3285e+12,0.16705,32.214,2.6648e-12,64.262,64.262,4.5476e+10,4.2539e+10,7.7382e+14,2.4645e+12,0.28996,32.283,2.666e-12,64.276,64.276,6.5027e+10,6.0827e+10,1.1004e+15,6.6792e+11,0.15948,12.511,3.9885e-13,24.862,24.862,7.1043e+10,6.6454e+10,1.2009e+15,1.1955e+11,0.034015,2.4464,1.5234e-14,4.8588,4.8588,7.2143e+10,6.7484e+10,1.2193e+15,1.9383e+10,0.0056857,0.40279,4.1289e-16,0.7999,0.7999,7.2323e+10,6.7652e+10,1.2223e+15,3.0895e+09,0.00091071,0.064362,1.0542e-17,0.12781,0.12781,7.2351e+10,6.7678e+10,1.2227e+15,4.9109e+08,0.00014488,0.010235,2.6656e-19,0.020324,0.020324
2.3268e+10,2.1765e+10,4.0184e+14,4.5711e+12,0.14321,30.637,2.4114e-12,61.13,61.13,3.9529e+10,3.6976e+10,6.7251e+14,3.0098e+12,0.26766,34.27,3.0078e-12,68.272,68.272,6.1703e+10,5.7718e+10,1.0418e+15,9.6865e+11,0.20785,17.216,7.5584e-13,34.224,34.224,7.0329e+10,6.5787e+10,1.1854e+15,1.8395e+11,0.051153,3.7266,3.5355e-14,7.402,7.402,7.2024e+10,6.7372e+10,1.2137e+15,3.0162e+10,0.0087925,0.62575,9.9653e-16,1.2427,1.2427,7.2303e+10,6.7634e+10,1.2183e+15,4.8164e+09,0.0014148,0.10031,2.5607e-17,0.19921,0.19921,7.2348e+10,6.7675e+10,1.2191e+15,7.6582e+08,0.00022524,0.015959,6.4818e-19,0.031693,0.031693
2.1173e+10,1.9806e+10,3.6591e+14,4.7697e+12,0.12384,29.09,2.175e-12,58.056,58.056,3.3861e+10,3.1674e+10,5.7641e+14,3.5323e+12,0.23076,34.452,3.0432e-12,68.673,68.673,5.7082e+10,5.3396e+10,9.6195e+14,1.3864e+12,0.25425,22.796,1.3264e-12,45.337,45.337,6.9177e+10,6.4709e+10,1.1628e+15,2.8773e+11,0.077208,5.7335,8.3711e-14,11.39,11.39,7.1825e+10,6.7186e+10,1.2068e+15,4.8054e+10,0.013891,0.99419,2.5158e-15,1.9745,1.9745,7.2271e+10,6.7604e+10,1.2142e+15,7.6971e+09,0.0022524,0.16023,6.5344e-17,0.31822,0.31822,7.2343e+10,6.7671e+10,1.2154e+15,1.2245e+09,0.00035902,0.025515,1.6569e-18,0.050672,0.050672
1.9444e+10,1.8189e+10,3.3624e+14,4.9342e+12,0.10813,27.636,1.9637e-12,55.164,55.164,2.9064e+10,2.7187e+10,4.9533e+14,3.9775e+12,0.19176,33.3,2.8457e-12,66.407,66.407,5.1187e+10,4.7881e+10,8.6148e+14,1.9194e+12,0.28284,28.3,2.0467e-12,56.318,56.318,6.7349e+10,6.2999e+10,1.1291e+15,4.5203e+11,0.11468,8.7693,1.959e-13,17.424,17.424,7.1494e+10,6.6877e+10,1.1977e+15,7.7786e+10,0.022214,1.6019,6.5319e-15,3.1816,3.1816,7.2218e+10,6.7553e+10,1.2097e+15,1.2524e+10,0.0036486,0.26051,1.7273e-16,0.51738,0.51738,7.2334e+10,6.7663e+10,1.2116e+15,1.9939e+09,0.00058276,0.041544,4.3925e-18,0.082505,0.082505
1.7997e+10,1.6834e+10,3.1139e+14,5.0724e+12,0.095292,26.295,1.7782e-12,52.494,52.494,2.5307e+10,2.3673e+10,4.3189e+14,4.3291e+12,0.15851,31.558,2.5577e-12,62.958,62.958,4.4358e+10,4.1493e+10,7.462e+14,2.538e+12,0.28091,32.428,2.6908e-12,64.575,64.575,6.4486e+10,6.0321e+10,1.0784e+15,7.0883e+11,0.16452,13.166,4.4188e-13,26.168,26.168,7.0932e+10,6.6351e+10,1.1848e+15,1.2807e+11,0.035901,2.6167,1.7432e-14,5.1975,5.1975,7.2125e+10,6.7467e+10,1.2045e+15,2.0801e+10,0.0060267,0.43214,4.7533e-16,0.85826,0.85826,7.232e+10,6.7649e+10,1.2077e+15,3.3164e+09,0.00096603,0.069085,1.2148e-17,0.1372,0.1372
1.6767e+10,1.5684e+10,2.9026e+14,5.1901e+12,0.084688,25.066,1.6163e-12,50.048,50.048,2.2421e+10,2.0973e+10,3.8315e+14,4.6013e+12,0.13246,29.717,2.2693e-12,59.301,59.301,3.73e+10,3.4891e+10,6.2785e+14,3.1803e+12,0.24922,34.17,2.9918e-12,68.091,68.091,6.0104e+10,5.6222e+10,1.0031e+15,1.1013e+12,0.2217,19.067,9.2749e-13,37.912,37.912,6.9954e+10,6.5436e+10,1.1652e+15,2.1548e+11,0.058589,4.3419,4.8006e-14,8.6252,8.6252,7.196e+10,6.7312e+10,1.1982e+15,3.5542e+10,0.010221,0.73672,1.3816e-15,1.4632,1.4632,7.2293e+10,6.7624e+10,1.2037e+15,5.6812e+09,0.0016487,0.1183,3.5624e-17,0.23496,0.23496
1.5708e+10,1.4694e+10,2.7207e+14,5.2917e+12,0.075832,23.943,1.4751e-12,47.811,47.811,2.0175e+10,1.8872e+10,3.452e+14,4.8147e+12,0.11239,27.98,2.0126e-12,55.847,55.847,3.107e+10,2.9063e+10,5.2378e+14,3.7521e+12,0.20444,33.579,2.8927e-12,66.954,66.954,5.3953e+10,5.0469e+10,8.9916e+14,1.6521e+12,0.26777,25.676,1.6839e-12,51.084,51.084,6.8265e+10,6.3856e+10,1.134e+15,3.6593e+11,0.09451,7.1954,1.3189e-13,14.296,14.296,7.1663e+10,6.7034e+10,1.1897e+15,6.2024e+10,0.017638,1.2803,4.173e-15,2.543,2.543,7.2245e+10,6.7579e+10,1.1993e+15,9.9598e+09,0.002878,0.20726,1.0935e-16,0.41165,0.41165
1.4787e+10,1.3832e+10,2.5622e+14,5.3804e+12,0.068357,22.916,1.3515e-12,45.764,45.764,1.8386e+10,1.7198e+10,3.1495e+14,4.9857e+12,0.096782,26.404,1.793e-12,52.712,52.712,2.6282e+10,2.4585e+10,4.4395e+14,4.196e+12,0.164,31.766,2.5912e-12,63.368,63.368,4.6374e+10,4.3379e+10,7.7248e+14,2.332e+12,0.2793,31.151,2.4823e-12,62.022,62.022,6.5438e+10,6.1211e+10,1.0843e+15,6.1736e+11,0.14619,11.637,3.4514e-13,23.127,23.127,7.1125e+10,6.6532e+10,1.1774e+15,1.0972e+11,0.030647,2.2479,1.2865e-14,4.4651,4.4651,7.2157e+10,6.7497e+10,1.1942e+15,1.7766e+10,0.0051062,0.36927,3.4712e-16,0.73343,0.73343
1.3976e+10,1.3073e+10,2.4228e+14,5.4585e+12,0.061986,21.975,1.2429e-12,43.887,43.887,1.6928e+10,1.5834e+10,2.9027e+14,5.126e+12,0.084446,24.994,1.607e-12,49.904,49.904,2.2782e+10,2.1311e+10,3.8558e+14,4.5242e+12,0.13317,29.689,2.2649e-12,59.244,59.244,3.8264e+10,3.5793e+10,6.3791e+14,3.0632e+12,0.25018,33.762,2.9205e-12,67.274,67.274,6.0825e+10,5.6897e+10,1.0058e+15,1.027e+12,0.20978,17.993,8.2598e-13,35.777,35.777,7.0126e+10,6.5597e+10,1.1575e+15,1.9823e+11,0.053678,4.0042,4.0833e-14,7.9548,7.9548,7.1989e+10,6.734e+10,1.1879e+15,3.2608e+10,0.0093007,0.67617,1.164e-15,1.343,1.343
1.3257e+10,1.2401e+10,2.299e+14,5.5279e+12,0.056506,21.109,1.1471e-12,42.162,42.162,1.5714e+10,1.4699e+10,2.6971e+14,5.2433e+12,0.074516,23.733,1.4493e-12,47.392,47.392,2.0187e+10,1.8883e+10,3.4228e+14,4.77e+12,0.11047,27.737,1.9778e-12,55.363,55.363,3.1104e+10,2.9095e+10,5.196e+14,3.715e+12,0.20103,33.284,2.8422e-12,66.367,66.367,5.3997e+10,5.0509e+10,8.9174e+14,1.6334e+12,0.26277,25.404,1.6487e-12,50.546,50.546,6.8279e+10,6.3869e+10,1.124e+15,3.6143e+11,0.092547,7.1084,1.2873e-13,14.124,14.124,7.1665e+10,6.7037e+10,1.179e+15,6.1249e+10,0.017262,1.2644,4.0701e-15,2.5114,2.5114
1.2614e+10,1.1799e+10,2.1882e+14,5.5901e+12,0.051754,20.311,1.0621e-12,40.571,40.571,1.4686e+10,1.3738e+10,2.5228e+14,5.3431e+12,0.066387,22.603,1.3148e-12,45.14,45.14,1.82e+10,1.7024e+10,3.0908e+14,4.96e+12,0.093537,26.002,1.7389e-12,51.911,51.911,2.5813e+10,2.4146e+10,4.3232e+14,4.2029e+12,0.15712,31.25,2.508e-12,62.343,62.343,4.5427e+10,4.2493e+10,7.5012e+14,2.3961e+12,0.27302,31.354,2.5154e-12,62.434,62.434,6.5003e+10,6.0805e+10,1.0674e+15,6.5025e+11,0.15059,12.175,3.7791e-13,24.2,24.2,7.1038e+10,6.645e+10,1.1653e+15,1.1643e+11,0.032151,2.3825,1.4455e-14,4.7329,4.7329
1.2035e+10,1.1258e+10,2.0885e+14,5.6462e+12,0.047604,19.573,9.865e-13,39.099,39.099,1.3802e+10,1.2911e+10,2.3727e+14,5.4293e+12,0.059633,21.585,1.1993e-12,43.111,43.111,1.6628e+10,1.5554e+10,2.8279e+14,5.1116e+12,0.080592,24.483,1.5421e-12,48.885,48.885,2.2114e+10,2.0686e+10,3.7129e+14,4.5487e+12,0.12516,28.975,2.1577e-12,57.825,57.825,3.6468e+10,3.4113e+10,6.0309e+14,3.199e+12,0.23546,33.603,2.8942e-12,66.971,66.971,5.9441e+10,5.5602e+10,9.743e+14,1.1402e+12,0.22052,19.522,9.7267e-13,38.824,38.824,6.9791e+10,6.5284e+10,1.1416e+15,2.2592e+11,0.060052,4.5418,5.2542e-14,9.0235,9.0235
1.1511e+10,1.0767e+10,1.9981e+14,5.6971e+12,0.043954,18.889,9.1884e-13,37.735,37.735,1.3032e+10,1.2191e+10,2.242e+14,5.5047e+12,0.053946,20.664,1.0993e-12,41.275,41.275,1.5349e+10,1.4358e+10,2.6139e+14,5.2359e+12,0.070445,23.15,1.3791e-12,46.229,46.229,1.9461e+10,1.8204e+10,3.2748e+14,4.8e+12,0.10254,26.907,1.8617e-12,53.712,53.712,2.9109e+10,2.7229e+10,4.8275e+14,3.8666e+12,0.18197,32.421,2.6979e-12,64.659,64.659,5.1255e+10,4.7945e+10,8.3944e+14,1.8619e+12,0.26773,27.488,1.9314e-12,54.709,54.709,6.7373e+10,6.3022e+10,1.0991e+15,4.378e+11,0.10819,8.4962,1.8396e-13,16.884,16.884
1.1033e+10,1.0321e+10,1.9157e+14,5.7434e+12,0.040725,18.253,8.5809e-13,36.466,36.466,1.2355e+10,1.1557e+10,2.1268e+14,5.5713e+12,0.049103,19.827,1.0121e-12,39.604,39.604,1.4286e+10,1.3363e+10,2.4356e+14,5.34e+12,0.062312,21.974,1.2428e-12,43.885,43.885,1.7473e+10,1.6344e+10,2.9461e+14,4.9906e+12,0.08613,25.118,1.6229e-12,50.15,50.15,2.4042e+10,2.2489e+10,3.9995e+14,4.3337e+12,0.13962,30.012,2.3141e-12,59.884,59.884,4.1458e+10,3.8781e+10,6.7954e+14,2.7293e+12,0.25721,32.593,2.7204e-12,64.929,64.929,6.2913e+10,5.885e+10,1.0241e+15,8.2791e+11,0.17808,15.003,5.7414e-13,29.828,29.828
1.0597e+10,9.9122e+09,1.8403e+14,5.7859e+12,0.037854,17.66,8.0331e-13,35.283,35.283,1.1753e+10,1.0993e+10,2.0243e+14,5.6306e+12,0.044936,19.061,9.3561e-13,38.078,38.078,1.3384e+10,1.2519e+10,2.2843e+14,5.4288e+12,0.055667,20.929,1.1276e-12,41.803,41.803,1.5923e+10,1.4895e+10,2.6895e+14,5.1408e+12,0.073824,23.579,1.4306e-12,47.084,47.084,2.0614e+10,1.9283e+10,3.4391e+14,4.6549e+12,0.11061,27.64,1.9641e-12,55.17,55.17,3.2296e+10,3.021e+10,5.3079e+14,3.5491e+12,0.2037,33.017,2.7965e-12,65.83,65.83,5.5419e+10,5.184e+10,9.0096e+14,1.4833e+12,0.24743,23.678,1.4321e-12,47.109,47.109
1.0195e+10,9.5367e+09,1.7711e+14,5.825e+12,0.035287,17.106,7.5374e-13,34.177,34.177,1.1213e+10,1.0489e+10,1.9325e+14,5.684e+12,0.041318,18.359,8.6802e-13,36.676,36.676,1.2608e+10,1.1793e+10,2.1538e+14,5.5057e+12,0.050148,19.994,1.0293e-12,39.939,39.939,1.4676e+10,1.3728e+10,2.4827e+14,5.2628e+12,0.064309,22.248,1.274e-12,44.432,44.432,1.8181e+10,1.7007e+10,3.0408e+14,4.8864e+12,0.090567,25.59,1.6843e-12,51.09,51.09,2.5767e+10,2.4103e+10,4.25e+14,4.1432e+12,0.152,30.751,2.4288e-12,61.351,61.351,4.5332e+10,4.2404e+10,7.3718e+14,2.3681e+12,0.26463,30.922,2.4469e-12,61.578,61.578
9.8248e+09,9.1903e+09,1.7071e+14,5.8611e+12,0.032981,16.587,7.0873e-13,33.141,33.141,1.0727e+10,1.0034e+10,1.8496e+14,5.7322e+12,0.038153,17.711,8.0796e-13,35.385,35.385,1.193e+10,1.116e+10,2.04e+14,5.5732e+12,0.045499,19.152,9.4455e-13,38.259,38.259,1.3646e+10,1.2765e+10,2.3118e+14,5.3645e+12,0.05676,21.087,1.1446e-12,42.117,42.117,1.6363e+10,1.5306e+10,2.7426e+14,5.0618e+12,0.076166,23.857,1.4644e-12,47.638,47.638,2.1538e+10,2.0147e+10,3.5646e+14,4.5353e+12,0.1167,28.137,2.0351e-12,56.158,56.158,3.4879e+10,3.2626e+10,5.686e+14,3.2932e+12,0.21862,33.086,2.8069e-12,65.953,65.953
9.482e+09,8.8696e+09,1.6479e+14,5.8945e+12,0.030903,16.099,6.6773e-13,32.168,32.168,1.0285e+10,9.6211e+09,1.7743e+14,5.776e+12,0.035365,17.113,7.5431e-13,34.19,34.19,1.1333e+10,1.0601e+10,1.9394e+14,5.6329e+12,0.041535,18.389,8.7086e-13,36.736,36.736,1.2778e+10,1.1953e+10,2.1674e+14,5.4509e+12,0.050637,20.063,1.0364e-12,40.076,40.076,1.4944e+10,1.3979e+10,2.5097e+14,5.2004e+12,0.065407,22.385,1.2896e-12,44.705,44.705,1.8681e+10,1.7475e+10,3.1011e+14,4.8051e+12,0.09332,25.857,1.7195e-12,51.62,51.62,2.704e+10,2.5294e+10,4.4255e+14,3.9987e+12,0.16029,31.145,2.4909e-12,62.13,62.13
9.1635e+09,8.5717e+09,1.5929e+14,5.9256e+12,0.029021,15.641,6.3027e-13,31.253,31.253,9.8826e+09,9.2444e+09,1.7056e+14,5.8162e+12,0.032892,16.557,7.0615e-13,33.08,33.08,1.0802e+10,1.0104e+10,1.8499e+14,5.6863e+12,0.038121,17.693,8.0628e-13,35.348,35.348,1.2034e+10,1.1257e+10,2.0436e+14,5.5255e+12,0.045581,19.153,9.4464e-13,38.261,38.261,1.38e+10,1.2909e+10,2.3217e+14,5.3134e+12,0.057097,21.121,1.1484e-12,42.186,42.186,1.6625e+10,1.5551e+10,2.7669e+14,5.0026e+12,0.077159,23.956,1.4765e-12,47.835,47.835,2.2107e+10,2.068e+10,3.6324e+14,4.4521e+12,0.11981,28.351,2.0659e-12,56.581,56.581
8.8669e+09,8.2942e+09,1.5416e+14,5.9546e+12,0.027311,15.209,5.9595e-13,30.39,30.39,9.5133e+09,8.8989e+09,1.6425e+14,5.853e+12,0.030687,16.039,6.6274e-13,32.047,32.047,1.0325e+10,9.6586e+09,1.7695e+14,5.7344e+12,0.035151,17.055,7.4928e-13,34.076,34.076,1.1387e+10,1.0651e+10,1.9357e+14,5.5908e+12,0.041341,18.338,8.6602e-13,36.634,36.634,1.2854e+10,1.2024e+10,2.1659e+14,5.4078e+12,0.050502,20.023,1.0323e-12,39.996,39.996,1.5065e+10,1.4092e+10,2.5131e+14,5.1547e+12,0.065445,22.368,1.2877e-12,44.671,44.671,1.8911e+10,1.769e+10,3.1179e+14,4.7521e+12,0.093931,25.886,1.7233e-12,51.677,51.677
8.5898e+09,8.035e+09,1.4937e+14,5.9817e+12,0.025753,14.8,5.6442e-13,29.575,29.575,9.1733e+09,8.5808e+09,1.5844e+14,5.8871e+12,0.02871,15.556,6.2343e-13,31.082,31.082,9.8949e+09,9.2558e+09,1.6968e+14,5.778e+12,0.032549,16.468,6.9866e-13,32.904,32.904,1.0818e+10,1.0119e+10,1.8408e+14,5.6486e+12,0.037738,17.602,7.9799e-13,35.166,35.166,1.2056e+10,1.1277e+10,2.0342e+14,5.4883e+12,0.04515,19.059,9.3536e-13,38.072,38.072,1.3833e+10,1.294e+10,2.3123e+14,5.2764e+12,0.056606,21.025,1.1379e-12,41.992,41.992,1.6681e+10,1.5604e+10,2.7585e+14,4.9654e+12,0.076611,23.859,1.4646e-12,47.641,47.641
8.3303e+09,7.7923e+09,1.4488e+14,6.0071e+12,0.024328,14.414,5.3538e-13,28.804,28.804,8.8589e+09,8.2868e+09,1.5307e+14,5.9186e+12,0.02693,15.103,5.8771e-13,30.179,30.179,9.5035e+09,8.8897e+09,1.6307e+14,5.8178e+12,0.030251,15.926,6.5344e-13,31.822,31.822,1.0313e+10,9.6468e+09,1.7565e+14,5.7002e+12,0.034642,16.933,7.3858e-13,33.831,33.831,1.137e+10,1.0636e+10,1.921e+14,5.558e+12,0.040725,18.203,8.5336e-13,36.365,36.365,1.283e+10,1.2002e+10,2.1486e+14,5.3768e+12,0.049718,19.871,1.0167e-12,39.693,39.693,1.5027e+10,1.4056e+10,2.4913e+14,5.1265e+12,0.064362,22.19,1.2672e-12,44.315,44.315
