5.0649e+10,4.7378e+10,8.8637e+14,0,0,0,0,0,0,5.0649e+10,4.7378e+10,8.8637e+14,0,0,0,0,0,0,5.0649e+10,4.7378e+10,8.8637e+14,0,0,0,0,0,0,5.0649e+10,4.7378e+10,8.8637e+14,0,0,0,0,0,0,5.0649e+10,4.7378e+10,8.8637e+14,0,0,0,0,0,0,5.0649e+10,4.7378e+10,8.8637e+14,0,0,0,0,0,0,5.0649e+10,4.7378e+10,8.8637e+14,0,0,0,0,0,0,5.0649e+10,4.7378e+10,8.8637e+14,0,0,0,0,0,0,5.0649e+10,4.7378e+10,8.8637e+14,0,0,0,0,0,0,5.0649e+10,4.7378e+10,8.8637e+14,0,0,0,0,0,0
4.9331e+10,4.6145e+10,8.6213e+14,2.9206e+10,0.76227,0.84694,7.2733e-12,0.93162,0.93162,5.0585e+10,4.7318e+10,8.8397e+14,1.4457e+09,0.039224,0.042989,1.8319e-14,0.046754,0.046754,5.0646e+10,4.7375e+10,8.8505e+14,6.9712e+07,0.001895,0.0020755,4.2652e-17,0.002256,0.002256,5.0649e+10,4.7378e+10,8.851e+14,3.3573e+06,9.127e-05,9.9961e-05,9.8932e-20,0.00010865,0.00010865,5.0649e+10,4.7378e+10,8.851e+14,1.6168e+05,4.3953e-06,4.8138e-06,2.2943e-22,5.2324e-06,5.2324e-06,5.0649e+10,4.7378e+10,8.851e+14,7785.8,2.1166e-07,2.3182e-07,5.3206e-25,2.5197e-07,2.5197e-07,5.0649e+10,4.7378e+10,8.851e+14,374.94,1.0193e-08,1.1164e-08,1.2339e-27,1.2134e-08,1.2134e-08,5.0649e+10,4.7378e+10,8.851e+14,18.056,4.9085e-10,5.376e-10,2.8614e-30,5.8434e-10,5.8434e-10,5.0649e+10,4.7378e+10,8.851e+14,0.8695,2.3638e-11,2.5889e-11,6.6358e-33,2.814e-11,2.814e-11,5.0649e+10,4.7378e+10,8.851e+14,0.041872,1.1383e-12,1.2467e-12,1.5389e-35,1.3551e-12,1.3551e-12
4.7915e+10,4.482e+10,8.3624e+14,5.9956e+10,1.4945,1.6888,2.9715e-11,1.883,1.883,5.0512e+10,4.725e+10,8.8144e+14,3.0596e+09,0.082764,0.09085,8.2028e-14,0.098936,0.098936,5.0643e+10,4.7372e+10,8.8372e+14,1.4776e+08,0.0040129,0.0043988,1.9185e-16,0.0047847,0.0047847,5.0649e+10,4.7378e+10,8.8383e+14,7.1165e+06,0.00019331,0.00021189,4.4509e-19,0.00023046,0.00023046,5.0649e+10,4.7378e+10,8.8383e+14,3.4271e+05,9.3094e-06,1.0204e-05,1.0322e-21,1.1098e-05,1.1098e-05,5.0649e+10,4.7378e+10,8.8383e+14,16504,4.4831e-07,4.9138e-07,2.3937e-24,5.3445e-07,5.3445e-07,5.0649e+10,4.7378e+10,8.8383e+14,794.75,2.1589e-08,2.3663e-08,5.5512e-27,2.5737e-08,2.5737e-08,5.0649e+10,4.7378e+10,8.8383e+14,38.273,1.0397e-09,1.1395e-09,1.2873e-29,1.2394e-09,1.2394e-09,5.0649e+10,4.7378e+10,8.8383e+14,1.8431,5.0066e-11,5.4876e-11,2.9854e-32,5.9687e-11,5.9687e-11,5.0649e+10,4.7378e+10,8.8383e+14,0.088756,2.411e-12,2.6427e-12,6.9234e-35,2.8743e-12,2.8743e-12
4.6377e+10,4.3381e+10,8.0831e+14,9.2582e+10,2.1914,2.524,6.8385e-11,2.8566,2.8566,5.043e+10,4.7173e+10,8.7875e+14,4.8884e+09,0.1318,0.14492,2.0929e-13,0.15803,0.15803,5.0639e+10,4.7368e+10,8.8238e+14,2.3648e+08,0.0064167,0.0070395,4.9201e-16,0.0076623,0.0076623,5.0649e+10,4.7378e+10,8.8256e+14,1.1391e+07,0.00030917,0.00033914,1.1418e-18,0.00036911,0.00036911,5.0649e+10,4.7378e+10,8.8257e+14,5.4853e+05,1.4889e-05,1.6332e-05,2.6479e-21,1.7775e-05,1.7775e-05,5.0649e+10,4.7378e+10,8.8257e+14,26416,7.17e-07,7.865e-07,6.1405e-24,8.5601e-07,8.5601e-07,5.0649e+10,4.7378e+10,8.8257e+14,1272.1,3.4528e-08,3.7875e-08,1.424e-26,4.1222e-08,4.1222e-08,5.0649e+10,4.7378e+10,8.8257e+14,61.259,1.6628e-09,1.8239e-09,3.3024e-29,1.9851e-09,1.9851e-09,5.0649e+10,4.7378e+10,8.8257e+14,2.95,8.0073e-11,8.7835e-11,7.6584e-32,9.5597e-11,9.5597e-11,5.0649e+10,4.7378e+10,8.8257e+14,0.14206,3.856e-12,4.2298e-12,1.776e-34,4.6036e-12,4.6036e-12
4.4687e+10,4.1801e+10,7.7783e+14,1.2755e+11,2.846,3.3507,1.2456e-10,3.8553,3.8553,5.0334e+10,4.7083e+10,8.7582e+14,7.0014e+09,0.18807,0.20716,4.2901e-13,0.22626,0.22626,5.0634e+10,4.7364e+10,8.8104e+14,3.3937e+08,0.0092002,0.010102,1.0145e-15,0.011003,0.011003,5.0649e+10,4.7378e+10,8.8129e+14,1.6348e+07,0.00044339,0.00048675,2.355e-18,0.00053011,0.00053011,5.0649e+10,4.7378e+10,8.813e+14,7.8728e+05,2.1353e-05,2.3441e-05,5.4616e-21,2.5529e-05,2.5529e-05,5.0649e+10,4.7378e+10,8.813e+14,37913,1.0283e-06,1.1288e-06,1.2666e-23,1.2294e-06,1.2294e-06,5.065e+10,4.7378e+10,8.813e+14,1825.8,4.9518e-08,5.4361e-08,2.9373e-26,5.9203e-08,5.9203e-08,5.065e+10,4.7378e+10,8.813e+14,87.922,2.3846e-09,2.6178e-09,6.8117e-29,2.851e-09,2.851e-09,5.065e+10,4.7378e+10,8.813e+14,4.234,1.1484e-10,1.2607e-10,1.5797e-31,1.373e-10,1.373e-10,5.065e+10,4.7378e+10,8.813e+14,0.2039,5.5301e-12,6.0709e-12,3.6633e-34,6.6117e-12,6.6117e-12
4.2798e+10,4.0034e+10,7.4397e+14,1.6556e+11,3.4478,4.1654,1.9982e-10,4.883,4.883,5.022e+10,4.6976e+10,8.7258e+14,9.5086e+09,0.25432,0.28071,7.9032e-13,0.3071,0.3071,5.0629e+10,4.7359e+10,8.7967e+14,4.6199e+08,0.012512,0.01375,1.8823e-15,0.014987,0.014987,5.0648e+10,4.7377e+10,8.8002e+14,2.2258e+07,0.00060318,0.00066269,4.3709e-18,0.0007222,0.0007222,5.0649e+10,4.7378e+10,8.8003e+14,1.0719e+06,2.9048e-05,3.1914e-05,1.0137e-20,3.478e-05,3.478e-05,5.065e+10,4.7378e+10,8.8004e+14,51617,1.3989e-06,1.5369e-06,2.3508e-23,1.6749e-06,1.6749e-06,5.065e+10,4.7378e+10,8.8004e+14,2485.7,6.7365e-08,7.4011e-08,5.4517e-26,8.0656e-08,8.0656e-08,5.065e+10,4.7378e+10,8.8004e+14,119.7,3.2441e-09,3.5641e-09,1.2643e-28,3.8841e-09,3.8841e-09,5.065e+10,4.7378e+10,8.8004e+14,5.7645,1.5622e-10,1.7163e-10,2.9319e-31,1.8705e-10,1.8705e-10,5.065e+10,4.7378e+10,8.8004e+14,0.2776,7.5232e-12,8.2653e-12,6.7993e-34,9.0075e-12,9.0075e-12
4.0633e+10,3.8009e+10,7.0543e+14,2.0776e+11,3.9802,4.9626,2.9618e-10,5.945,5.945,5.0078e+10,4.6844e+10,8.6888e+14,1.26e+10,0.33527,0.37092,1.3852e-12,0.40657,0.40657,5.0622e+10,4.7352e+10,8.7829e+14,6.1399e+08,0.016612,0.018271,3.3285e-15,0.01993,0.01993,5.0648e+10,4.7377e+10,8.7875e+14,2.9584e+07,0.0008011,0.00088083,7.7322e-18,0.00096056,0.00096056,5.0649e+10,4.7378e+10,8.7877e+14,1.4247e+06,3.8581e-05,4.242e-05,1.7933e-20,4.6259e-05,4.6259e-05,5.065e+10,4.7378e+10,8.7877e+14,68610,1.8579e-06,2.0428e-06,4.1588e-23,2.2277e-06,2.2277e-06,5.065e+10,4.7378e+10,8.7877e+14,3304,8.9471e-08,9.8374e-08,9.6444e-26,1.0728e-07,1.0728e-07,5.065e+10,4.7378e+10,8.7877e+14,159.11,4.3086e-09,4.7374e-09,2.2366e-28,5.1661e-09,5.1661e-09,5.065e+10,4.7378e+10,8.7877e+14,7.6622,2.0749e-10,2.2814e-10,5.1868e-31,2.4878e-10,2.4878e-10,5.065e+10,4.7378e+10,8.7877e+14,0.36898,9.9919e-12,1.0986e-11,1.2028e-33,1.1981e-11,1.1981e-11
3.8048e+10,3.5591e+10,6.5973e+14,2.5623e+11,4.4133,5.731,4.1636e-10,7.0486,7.0486,4.9892e+10,4.667e+10,8.6442e+14,1.6651e+10,0.44017,0.48835,2.4124e-12,0.53653,0.53653,5.0613e+10,4.7344e+10,8.7687e+14,8.1455e+08,0.022015,0.024235,5.8648e-15,0.026454,0.026454,5.0648e+10,4.7377e+10,8.7747e+14,3.9256e+07,0.0010621,0.0011688,1.3632e-17,0.0012754,0.0012754,5.0649e+10,4.7378e+10,8.775e+14,1.8905e+06,5.1153e-05,5.6288e-05,3.1616e-20,6.1423e-05,6.1423e-05,5.065e+10,4.7378e+10,8.775e+14,91039,2.4634e-06,2.7106e-06,7.332e-23,2.9579e-06,2.9579e-06,5.065e+10,4.7378e+10,8.775e+14,4384.1,1.1863e-07,1.3053e-07,1.7003e-25,1.4244e-07,1.4244e-07,5.065e+10,4.7378e+10,8.775e+14,211.12,5.7127e-09,6.2861e-09,3.9431e-28,6.8595e-09,6.8595e-09,5.065e+10,4.7378e+10,8.775e+14,10.167,2.751e-10,3.0272e-10,9.1444e-31,3.3033e-10,3.3033e-10,5.065e+10,4.7378e+10,8.775e+14,0.48961,1.3248e-11,1.4578e-11,2.1206e-33,1.5908e-11,1.5908e-11
3.4713e+10,3.2471e+10,6.012e+14,3.1574e+11,4.6813,6.4429,5.6411e-10,8.2045,8.2045,4.9618e+10,4.6413e+10,8.5844e+14,2.2601e+10,0.59192,0.65923,4.4236e-12,0.72654,0.72654,5.0599e+10,4.7331e+10,8.7537e+14,1.112e+09,0.03002,0.033077,1.0942e-14,0.036134,0.036134,5.0647e+10,4.7376e+10,8.7619e+14,5.3607e+07,0.0014493,0.001596,2.5454e-17,0.0017428,0.0017428,5.0649e+10,4.7378e+10,8.7623e+14,2.5817e+06,6.98e-05,7.6868e-05,5.9039e-20,8.3935e-05,8.3935e-05,5.065e+10,4.7378e+10,8.7624e+14,1.2433e+05,3.3614e-06,3.7017e-06,1.3691e-22,4.042e-06,4.042e-06,5.065e+10,4.7378e+10,8.7624e+14,5987.1,1.6187e-07,1.7826e-07,3.1751e-25,1.9465e-07,1.9465e-07,5.065e+10,4.7378e+10,8.7624e+14,288.32,7.7952e-09,8.5844e-09,7.3633e-28,9.3737e-09,9.3737e-09,5.065e+10,4.7378e+10,8.7624e+14,13.884,3.7539e-10,4.134e-10,1.7076e-30,4.514e-10,4.514e-10,5.065e+10,4.7378e+10,8.7624e+14,0.66862,1.8077e-11,1.9908e-11,3.96e-33,2.1738e-11,2.1738e-11
2.9322e+10,2.7428e+10,5.0741e+14,4.0471e+11,4.5349,6.976,7.4316e-10,9.4171,9.4171,4.906e+10,4.5891e+10,8.4758e+14,3.4646e+10,0.89087,0.99917,1.0278e-11,1.1075,1.1075,5.0571e+10,4.7305e+10,8.7362e+14,1.7249e+09,0.046488,0.051278,2.6345e-14,0.056069,0.056069,5.0646e+10,4.7375e+10,8.7491e+14,8.32e+07,0.0022474,0.002477,6.1393e-17,0.0027066,0.0027066,5.0649e+10,4.7378e+10,8.7497e+14,4.0069e+06,0.00010825,0.0001193,1.4241e-19,0.00013036,0.00013036,5.065e+10,4.7378e+10,8.7497e+14,1.9296e+05,5.2129e-06,5.7453e-06,3.3025e-22,6.2776e-06,6.2776e-06,5.065e+10,4.7378e+10,8.7497e+14,9292.3,2.5104e-07,2.7667e-07,7.6587e-25,3.0231e-07,3.0231e-07,5.065e+10,4.7378e+10,8.7497e+14,447.49,1.2089e-08,1.3324e-08,1.7761e-27,1.4558e-08,1.4558e-08,5.065e+10,4.7378e+10,8.7497e+14,21.549,5.8217e-10,6.4162e-10,4.1188e-30,7.0107e-10,7.0107e-10,5.065e+10,4.7378e+10,8.7497e+14,1.0377,2.8035e-11,3.0898e-11,9.5518e-33,3.3761e-11,3.3761e-11
